thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(-0.4527777777777778)],[np.float64(-0.1425925925925926)],[1],[0],[0],[3.891086499999801],['target'],55,0,55,0,145.95800940000026,,5,145.95083890000024,145.95800940000026,145.95800940000026,0.008986600000298495,149.84198330000027,[np.float64(-0.4527777777777778)],[np.float64(-0.1425925925925926)],[1],[0],[0],[3.891086499999801],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
56,0,56,[np.float64(0.42685185185185187)],[np.float64(-0.07962962962962963)],[1],[0],[0],[2.0746765000003506],['target'],56,0,56,0,149.85905820000016,,5,149.85111080000024,149.85905820000016,149.85905820000016,0.009038700000019162,151.92584550000038,[np.float64(0.42685185185185187)],[np.float64(-0.07962962962962963)],[1],[0],[0],[2.0746765000003506],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
57,0,57,[np.float64(-0.3592592592592593)],[np.float64(-0.2759259259259259)],[1],[0],[0],[2.2573350999996364],['target'],57,0,57,0,151.94320319999997,,5,151.9347055000003,151.94320319999997,151.94320319999997,0.008769300000039948,154.19210610000027,[np.float64(-0.3592592592592593)],[np.float64(-0.2759259259259259)],[1],[0],[0],[2.2573350999996364],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
58,0,58,[np.float64(-0.39351851851851855)],[np.float64(-0.2712962962962963)],[1],[0],[0],[1.648531400000138],['target'],58,0,58,0,154.22233050000023,,10,154.21073530000012,154.22233050000023,154.22233050000023,0.018535000000156288,155.8593304000001,[np.float64(-0.39351851851851855)],[np.float64(-0.2712962962962963)],[1],[0],[0],[1.648531400000138],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
59,0,59,[np.float64(0.3962962962962963)],[np.float64(0.17314814814814813)],[1],[0],[0],[5.27529979999963],['target'],59,0,59,0,155.87623040000017,,5,155.8687519,155.87623040000017,155.87623040000017,0.009296400000039284,161.14413300000024,[np.float64(0.3962962962962963)],[np.float64(0.17314814814814813)],[1],[0],[0],[5.27529979999963],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
60,0,60,[np.float64(0.15555555555555556)],[np.float64(-0.21388888888888888)],[1],[0],[0],[2.364670500000102],[None],60,0,60,0,161.17328380000026,,10,161.16255290000026,161.17328380000026,161.17328380000026,0.018302099999800703,163.5273241,[np.float64(0.15555555555555556)],[np.float64(-0.21388888888888888)],[1],[0],[0],[2.364670500000102],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
61,0,61,[np.float64(0.22037037037037038)],[np.float64(0.40555555555555556)],[1],[0],[0],[2.7145681000001787],['target'],61,0,61,0,163.55615480000006,,10,163.54551230000015,163.55615480000006,163.55615480000006,0.017964699999993172,166.2601463000001,[np.float64(0.22037037037037038)],[np.float64(0.40555555555555556)],[1],[0],[0],[2.7145681000001787],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
62,0,62,[np.float64(-0.20277777777777778)],[np.float64(-0.37777777777777777)],[1],[0],[0],[2.1922639999997955],['target'],62,0,62,0,166.27664950000008,,5,166.26854930000036,166.27664950000008,166.27664950000008,0.008280800000193267,168.46087830000033,[np.float64(-0.20277777777777778)],[np.float64(-0.37777777777777777)],[1],[0],[0],[2.1922639999997955],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
63,0,63,[np.float64(-0.16018518518518518)],[np.float64(0.06296296296296296)],[1],[0],[0],[2.0827418999997462],['target'],63,0,63,0,168.48964620000015,,10,168.47851530000025,168.48964620000015,168.48964620000015,0.017551699999785342,170.56130930000018,[np.float64(-0.16018518518518518)],[np.float64(0.06296296296296296)],[1],[0],[0],[2.0827418999997462],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
64,0,64,[np.float64(-0.09166666666666666)],[np.float64(-0.09722222222222222)],[1],[0],[0],[1.9304612000000816],['target'],64,0,64,0,170.58976530000018,,10,170.57926850000013,170.58976530000018,170.58976530000018,0.017848899999989953,172.50979150000012,[np.float64(-0.09166666666666666)],[np.float64(-0.09722222222222222)],[1],[0],[0],[1.9304612000000816],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
65,0,65,[np.float64(0.14074074074074075)],[np.float64(0.053703703703703705)],[1],[0],[0],[3.30046399999992],['target'],65,0,65,0,172.53819920000024,,10,172.52721090000023,172.53819920000024,172.53819920000024,0.017302400000062335,175.82774000000018,[np.float64(0.14074074074074075)],[np.float64(0.053703703703703705)],[1],[0],[0],[3.30046399999992],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
66,0,66,[np.float64(0.2833333333333333)],[np.float64(0.06574074074074074)],[1],[0],[0],[2.50713850000011],['target'],66,0,66,0,175.84429160000036,,5,175.8365592,175.84429160000036,175.84429160000036,0.008701400000063586,178.34377340000037,[np.float64(0.2833333333333333)],[np.float64(0.06574074074074074)],[1],[0],[0],[2.50713850000011],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
67,0,67,[np.float64(0.17407407407407408)],[np.float64(0.43148148148148147)],[1],[0],[0],[4.665944800000034],['target'],67,0,67,0,178.37073920000012,,10,178.36119150000013,178.37073920000012,178.37073920000012,0.017318900000191206,183.02720090000003,[np.float64(0.17407407407407408)],[np.float64(0.43148148148148147)],[1],[0],[0],[4.665944800000034],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
68,0,68,[np.float64(-0.4583333333333333)],[np.float64(-0.05092592592592592)],[1],[0],[0],[4.09168230000023],['target'],68,0,68,0,183.04369829999996,,5,183.03598880000027,183.04369829999996,183.04369829999996,0.008668299999953888,187.12773790000028,[np.float64(-0.4583333333333333)],[np.float64(-0.05092592592592592)],[1],[0],[0],[4.09168230000023],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
69,0,69,[np.float64(-0.46296296296296297)],[np.float64(-0.4601851851851852)],[1],[0],[0],[4.4743782999998984],['target'],69,0,69,0,187.14362789999996,,5,187.13582250000036,187.14362789999996,187.14362789999996,0.007983899999999267,191.61027220000005,[np.float64(-0.46296296296296297)],[np.float64(-0.4601851851851852)],[1],[0],[0],[4.4743782999998984],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
70,0,70,[np.float64(-0.48703703703703705)],[np.float64(0.09351851851851851)],[1],[0],[0],[5.130615000000034],['target'],70,0,70,0,191.641075,,10,191.6310179000002,191.641075,191.641075,0.02064429999973072,196.76168420000022,[np.float64(-0.48703703703703705)],[np.float64(0.09351851851851851)],[1],[0],[0],[5.130615000000034],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
71,0,71,[np.float64(0.15185185185185185)],[np.float64(0.2601851851851852)],[1],[0],[0],[3.7323214000002736],['target'],71,0,71,0,196.78941380000015,,10,196.77916840000034,196.78941380000015,196.78941380000015,0.017383199999585486,200.51155319999998,[np.float64(0.15185185185185185)],[np.float64(0.2601851851851852)],[1],[0],[0],[3.7323214000002736],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
72,0,72,[np.float64(-0.25833333333333336)],[np.float64(0.2611111111111111)],[1],[0],[0],[3.908505800000057],['target'],72,0,72,0,200.52785820000008,,5,200.52046240000027,200.52785820000008,200.52785820000008,0.008794200000011188,204.42903380000007,[np.float64(-0.25833333333333336)],[np.float64(0.2611111111111111)],[1],[0],[0],[3.908505800000057],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
73,0,73,[np.float64(0.32592592592592595)],[np.float64(0.18611111111111112)],[1],[0],[0],[3.4643804999996064],['target'],73,0,73,0,204.45774630000005,,10,204.4468106000004,204.45774630000005,204.45774630000005,0.01767859999972643,207.91125230000034,[np.float64(0.32592592592592595)],[np.float64(0.18611111111111112)],[1],[0],[0],[3.4643804999996064],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
74,0,74,[np.float64(0.3472222222222222)],[np.float64(0.08981481481481482)],[1],[0],[0],[1.9005708999998205],[None],74,0,74,0,207.9384613000002,,10,207.92860910000036,207.9384613000002,207.9384613000002,0.01724270000022443,209.82924260000027,[np.float64(0.3472222222222222)],[np.float64(0.08981481481481482)],[1],[0],[0],[1.9005708999998205],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
75,0,75,[np.float64(-0.2935185185185185)],[np.float64(-0.16666666666666666)],[1],[0],[0],[4.298715699999775],['target'],75,0,75,0,209.85644440000033,,10,209.84660150000036,209.85644440000033,209.85644440000033,0.017247799999950075,214.14538070000026,[np.float64(-0.2935185185185185)],[np.float64(-0.16666666666666666)],[1],[0],[0],[4.298715699999775],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
76,0,76,[np.float64(-0.325)],[np.float64(-0.41388888888888886)],[1],[0],[0],[2.708184799999799],['target'],76,0,76,0,214.16216380000014,,5,214.15446199999997,214.16216380000014,214.16216380000014,0.008957600000030652,216.86272410000038,[np.float64(-0.325)],[np.float64(-0.41388888888888886)],[1],[0],[0],[2.708184799999799],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
77,0,77,[np.float64(-0.41388888888888886)],[np.float64(-0.18055555555555555)],[1],[0],[0],[2.6975655000001098],['target'],77,0,77,0,216.89205410000022,,10,216.88095710000016,216.89205410000022,216.89205410000022,0.018125099999906524,219.57862420000038,[np.float64(-0.41388888888888886)],[np.float64(-0.18055555555555555)],[1],[0],[0],[2.6975655000001098],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
78,0,78,[np.float64(-0.23981481481481481)],[np.float64(0.14166666666666666)],[1],[0],[0],[3.649217900000167],['target'],78,0,78,0,219.6060607000004,,10,219.59612220000008,219.6060607000004,219.6060607000004,0.017349100000046747,223.2454015000003,[np.float64(-0.23981481481481481)],[np.float64(0.14166666666666666)],[1],[0],[0],[3.649217900000167],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
79,0,79,[np.float64(-0.1037037037037037)],[np.float64(-0.4759259259259259)],[1],[0],[0],[2.31486410000025],['target'],79,0,79,0,223.27470600000015,,10,223.26412170000003,223.27470600000015,223.27470600000015,0.01860709999982646,225.57905140000003,[np.float64(-0.1037037037037037)],[np.float64(-0.4759259259259259)],[1],[0],[0],[2.31486410000025],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
80,0,80,[np.float64(0.3527777777777778)],[np.float64(0.14351851851851852)],[1],[0],[0],[2.082533400000102],['target'],80,0,80,0,225.60709980000001,,10,225.59676149999996,225.60709980000001,225.60709980000001,0.017584100000021863,227.6793875000003,[np.float64(0.3527777777777778)],[np.float64(0.14351851851851852)],[1],[0],[0],[2.082533400000102],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
81,0,81,[np.float64(-0.48518518518518516)],[np.float64(0.42407407407407405)],[1],[0],[0],[2.2908534000002874],['target'],81,0,81,0,227.69677279999996,,5,227.6883925000002,227.69677279999996,227.69677279999996,0.008876500000042142,229.9793655000003,[np.float64(-0.48518518518518516)],[np.float64(0.42407407407407405)],[1],[0],[0],[2.2908534000002874],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
82,0,82,[np.float64(0.037037037037037035)],[np.float64(-0.39537037037037037)],[1],[0],[0],[2.5251461000002564],['target'],82,0,82,0,229.99543790000007,,5,229.9877029000004,229.99543790000007,229.99543790000007,0.008250299999872368,232.51291310000033,[np.float64(0.037037037037037035)],[np.float64(-0.39537037037037037)],[1],[0],[0],[2.5251461000002564],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
83,0,83,[np.float64(-0.07222222222222222)],[np.float64(0.4564814814814815)],[1],[0],[0],[5.623646699999881],['target'],83,0,83,0,232.53048130000025,,5,232.52256320000015,232.53048130000025,232.53048130000025,0.009551199999805249,238.1462714000004,[np.float64(-0.07222222222222222)],[np.float64(0.4564814814814815)],[1],[0],[0],[5.623646699999881],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
84,0,84,[np.float64(0.040740740740740744)],[np.float64(0.004629629629629629)],[1],[0],[0],[1.74768529999983],[None],84,0,84,0,238.17563400000017,,10,238.1647251000004,238.17563400000017,238.17563400000017,0.01836619999994582,239.9124740000002,[np.float64(0.040740740740740744)],[np.float64(0.004629629629629629)],[1],[0],[0],[1.74768529999983],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
85,0,85,[np.float64(0.3685185185185185)],[np.float64(0.33425925925925926)],[1],[0],[0],[4.141754299999775],['target'],85,0,85,0,239.92893649999996,,5,239.9210561,239.92893649999996,239.92893649999996,0.008461600000373437,244.06288489999997,[np.float64(0.3685185185185185)],[np.float64(0.33425925925925926)],[1],[0],[0],[4.141754299999775],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
86,0,86,[np.float64(-0.2537037037037037)],[np.float64(0.3731481481481482)],[1],[0],[0],[1.7639821000002485],['target'],86,0,86,0,244.09321620000037,,10,244.08223570000018,244.09321620000037,244.09321620000037,0.01924120000012408,245.84631780000018,[np.float64(-0.2537037037037037)],[np.float64(0.3731481481481482)],[1],[0],[0],[1.7639821000002485],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
87,0,87,[np.float64(-0.31203703703703706)],[np.float64(-0.4203703703703704)],[1],[0],[0],[2.3412505000001147],['target'],87,0,87,0,245.86412010000004,,5,245.8554137000001,245.86412010000004,245.86412010000004,0.008872099999734928,248.1967292000004,[np.float64(-0.31203703703703706)],[np.float64(-0.4203703703703704)],[1],[0],[0],[2.3412505000001147],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
88,0,88,[np.float64(-0.26296296296296295)],[np.float64(-0.3527777777777778)],[1],[0],[0],[4.299854200000027],['target'],88,0,88,0,248.22466120000036,,10,248.2144462000001,248.22466120000036,248.22466120000036,0.017618800000036572,252.5143578000002,[np.float64(-0.26296296296296295)],[np.float64(-0.3527777777777778)],[1],[0],[0],[4.299854200000027],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
89,0,89,[np.float64(-0.3472222222222222)],[np.float64(0.12222222222222222)],[1],[0],[0],[2.240599100000054],['target'],89,0,89,0,252.53115260000004,,5,252.5230216,252.53115260000004,252.53115260000004,0.008557899999686924,254.7636832000003,[np.float64(-0.3472222222222222)],[np.float64(0.12222222222222222)],[1],[0],[0],[2.240599100000054],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
90,0,90,[np.float64(-0.032407407407407406)],[np.float64(0.10555555555555556)],[1],[0],[0],[3.041716300000189],['target'],90,0,90,0,254.78030900000022,,5,254.7720607000001,254.78030900000022,254.78030900000022,0.008284099999855243,257.813846,[np.float64(-0.032407407407407406)],[np.float64(0.10555555555555556)],[1],[0],[0],[3.041716300000189],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
91,0,91,[np.float64(-0.225)],[np.float64(-0.23796296296296296)],[1],[0],[0],[1.7567779999999402],['target'],91,0,91,0,257.83155350000015,,5,257.8236657000002,257.83155350000015,257.83155350000015,0.009718899999825226,259.5805131000002,[np.float64(-0.225)],[np.float64(-0.23796296296296296)],[1],[0],[0],[1.7567779999999402],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
92,0,92,[np.float64(0.03611111111111111)],[np.float64(-0.03148148148148148)],[1],[0],[0],[3.682100900000023],['target'],92,0,92,0,259.60863800000016,,10,259.5980400000003,259.60863800000016,259.60863800000016,0.017432999999982712,263.28020620000007,[np.float64(0.03611111111111111)],[np.float64(-0.03148148148148148)],[1],[0],[0],[3.682100900000023],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
93,0,93,[np.float64(0.30833333333333335)],[np.float64(0.062037037037037036)],[1],[0],[0],[1.2482442999998966],['target'],93,0,93,0,263.3084752,,10,263.2983653000001,263.3084752,263.3084752,0.018042100000002392,264.5466728000001,[np.float64(0.30833333333333335)],[np.float64(0.062037037037037036)],[1],[0],[0],[1.2482442999998966],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
94,0,94,[np.float64(0.30833333333333335)],[np.float64(0.062037037037037036)],[1],[0],[0],[1.8085800000003474],[None],94,0,94,0,264.56372469999997,,5,264.5557391000002,264.56372469999997,264.56372469999997,0.008949399999892194,266.3643883,[np.float64(0.30833333333333335)],[np.float64(0.062037037037037036)],[1],[0],[0],[1.8085800000003474],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
95,0,95,[np.float64(0.25833333333333336)],[np.float64(-0.3648148148148148)],[1],[0],[0],[4.032635700000355],['target'],95,0,95,0,266.3977404000002,,10,266.38538700000026,266.3977404000002,266.3977404000002,0.020897599999898375,270.4180787,[np.float64(0.25833333333333336)],[np.float64(-0.3648148148148148)],[1],[0],[0],[4.032635700000355],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
96,0,96,[np.float64(0.41574074074074074)],[np.float64(-0.01574074074074074)],[1],[0],[0],[1.766229100000146],['target'],96,0,96,0,270.44637620000003,,10,270.43522980000034,270.44637620000003,270.44637620000003,0.017039000000295346,272.2015206000001,[np.float64(0.41574074074074074)],[np.float64(-0.01574074074074074)],[1],[0],[0],[1.766229100000146],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
97,0,97,[np.float64(-0.2462962962962963)],[np.float64(0.12685185185185185)],[1],[0],[0],[2.557897900000171],['target'],97,0,97,0,272.21969720000016,,5,272.2102197000004,272.21969720000016,272.21969720000016,0.008573300000080053,274.76818870000034,[np.float64(-0.2462962962962963)],[np.float64(0.12685185185185185)],[1],[0],[0],[2.557897900000171],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
98,0,98,[np.float64(0.24444444444444444)],[np.float64(0.4074074074074074)],[1],[0],[0],[6.216511799999807],['target'],98,0,98,0,274.7958361000001,,10,274.7853682,274.7958361000001,274.7958361000001,0.017080799999803276,281.00193790000003,[np.float64(0.24444444444444444)],[np.float64(0.4074074074074074)],[1],[0],[0],[6.216511799999807],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
99,0,99,[np.float64(-0.13518518518518519)],[np.float64(-0.07222222222222222)],[1],[0],[0],[2.8746782000002895],['target'],99,0,99,0,281.0190428000001,,5,281.0102188000001,281.0190428000001,281.0190428000001,0.008174900000085472,283.88496239999995,[np.float64(-0.13518518518518519)],[np.float64(-0.07222222222222222)],[1],[0],[0],[2.8746782000002895],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
100,0,100,[np.float64(0.4666666666666667)],[np.float64(-0.27037037037037037)],[1],[0],[0],[3.3087824999997792],['target'],100,0,100,0,283.90235110000003,,5,283.89307510000026,283.90235110000003,283.90235110000003,0.008016400000087742,287.20191590000013,[np.float64(0.4666666666666667)],[np.float64(-0.27037037037037037)],[1],[0],[0],[3.3087824999997792],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
101,0,101,[np.float64(-0.4361111111111111)],[np.float64(0.4305555555555556)],[1],[0],[0],[4.08452380000017],['target'],101,0,101,0,287.22842720000017,,10,287.2179854000001,287.22842720000017,287.22842720000017,0.015974999999798456,291.30257200000005,[np.float64(-0.4361111111111111)],[np.float64(0.4305555555555556)],[1],[0],[0],[4.08452380000017],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
102,0,102,[np.float64(-0.028703703703703703)],[np.float64(-0.044444444444444446)],[1],[0],[0],[3.9482343999998193],['target'],102,0,102,0,291.33167300000014,,10,291.3205452000002,291.33167300000014,291.33167300000014,0.017854800000350224,295.26884370000016,[np.float64(-0.028703703703703703)],[np.float64(-0.044444444444444446)],[1],[0],[0],[3.9482343999998193],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
103,0,103,[np.float64(-0.46111111111111114)],[np.float64(0.39537037037037037)],[1],[0],[0],[4.1658651000002465],['target'],103,0,103,0,295.29649640000025,,10,295.2861693,295.29649640000025,295.29649640000025,0.017205600000124832,299.4520991000004,[np.float64(-0.46111111111111114)],[np.float64(0.39537037037037037)],[1],[0],[0],[4.1658651000002465],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
104,0,104,[np.float64(0.4601851851851852)],[np.float64(0.19537037037037036)],[1],[0],[0],[2.8415750999997726],['target'],104,0,104,0,299.4694337000001,,5,299.4606063000001,299.4694337000001,299.4694337000001,0.00839029999997365,302.30225370000016,[np.float64(0.4601851851851852)],[np.float64(0.19537037037037036)],[1],[0],[0],[2.8415750999997726],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
105,0,105,[np.float64(0.38425925925925924)],[np.float64(0.25092592592592594)],[1],[0],[0],[2.0748819999998886],['target'],105,0,105,0,302.3187874,,5,302.3107110000001,302.3187874,302.3187874,0.008359199999631528,304.3856644000002,[np.float64(0.38425925925925924)],[np.float64(0.25092592592592594)],[1],[0],[0],[2.0748819999998886],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
106,0,106,[np.float64(-0.12037037037037036)],[np.float64(0.4185185185185185)],[1],[0],[0],[2.291702299999997],['target'],106,0,106,0,304.4015356,,5,304.39413950000016,304.4015356,304.4015356,0.008372199999939767,306.6859059000003,[np.float64(-0.12037037037037036)],[np.float64(0.4185185185185185)],[1],[0],[0],[2.291702299999997],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
107,0,107,[np.float64(-0.3212962962962963)],[np.float64(-0.1425925925925926)],[1],[0],[0],[3.7572674999996707],['target'],107,0,107,0,306.70299060000025,,5,306.6952818,306.70299060000025,306.70299060000025,0.009283299999879091,310.45262390000016,[np.float64(-0.3212962962962963)],[np.float64(-0.1425925925925926)],[1],[0],[0],[3.7572674999996707],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
108,0,108,[np.float64(0.1675925925925926)],[np.float64(-0.08981481481481482)],[1],[0],[0],[1.9567119999996976],['target'],108,0,108,0,310.4700898000001,,5,310.4617250000001,310.4700898000001,310.4700898000001,0.009004800000184332,312.4185368000003,[np.float64(0.1675925925925926)],[np.float64(-0.08981481481481482)],[1],[0],[0],[1.9567119999996976],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
109,0,109,[np.float64(0.40370370370370373)],[np.float64(0.35648148148148145)],[1],[0],[0],[1.9155369000000064],['target'],109,0,109,0,312.4489448000004,,10,312.43743940000013,312.4489448000004,312.4489448000004,0.018742400000064663,314.3530446,[np.float64(0.40370370370370373)],[np.float64(0.35648148148148145)],[1],[0],[0],[1.9155369000000064],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
110,0,110,[np.float64(0.35)],[np.float64(-0.3296296296296296)],[1],[0],[0],[2.531322000000273],['target'],110,0,110,0,314.38084260000005,,10,314.3706707000001,314.38084260000005,314.38084260000005,0.01751509999985501,316.90205890000016,[np.float64(0.35)],[np.float64(-0.3296296296296296)],[1],[0],[0],[2.531322000000273],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
