reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
213,260,11,13,13,0,l,1.472589999990305,None,0,13,13,59,70.60017769999104,,70.59285399998771,70.60017769999104,71.50749869999709,71.50749869999709,71.60751469997922,72.99139769998146,l,1.472589999990305,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
21,31,35,14,14,0,t,2.234381399990525,None,0,14,14,19,73.0081120999821,,72.9944101999863,73.0081120999821,73.99147409998113,73.99147409998113,74.00808099997812,76.24266229997738,t,2.234381399990525,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
37,95,9,15,15,0,t,0.9581628000014462,None,0,15,15,62,76.25798749999376,,76.24651820000145,76.25798749999376,77.25793269998394,77.25793269998394,77.25793269998394,78.22518639999907,t,0.9581628000014462,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
77,113,79,16,16,0,l,1.098511000018334,None,0,16,16,35,78.24153429997386,,78.22843779998948,78.24153429997386,79.22471689997474,79.22471689997474,79.2413763999939,80.32552389998455,l,1.098511000018334,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
76,100,205,17,17,0,t,1.212951100023929,None,0,17,17,10,80.34121309997863,,80.33138809999218,80.34121309997863,81.35696319999988,81.35696319999988,81.35696319999988,82.57567559997551,t,1.212951100023929,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
34,40,186,18,18,0,t,1.5604286000016145,None,0,18,18,72,82.59158889998798,,82.58057499999995,82.59158889998798,83.57495729997754,83.57495729997754,83.59179949999088,85.14240149999387,t,1.5604286000016145,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
65,96,73,19,19,0,t,1.2736035000125412,None,0,19,19,70,85.15814509999473,,85.14792999997735,85.15814509999473,86.1419938999752,86.1419938999752,86.15843529999256,87.42587519998779,t,1.2736035000125412,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
72,105,166,20,20,0,l,0.8492977999849245,None,0,20,20,44,87.44189999997616,,87.43095619999804,87.44189999997616,88.4253545999818,88.4253545999818,88.44201149998116,89.27596079997602,l,0.8492977999849245,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
5,30,68,21,21,0,t,2.0847154000075534,None,0,21,21,16,89.29168869997375,,89.28184709997731,89.29168869997375,90.27566119999392,90.27566119999392,90.29219169999124,92.37627619999694,t,2.0847154000075534,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
7,20,230,22,22,0,t,1.2186100000108127,None,0,22,22,33,92.39183949999278,,92.38101109999116,92.39183949999278,93.37590509999427,93.37590509999427,93.39217680000002,94.60943169999518,t,1.2186100000108127,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
39,67,93,23,23,0,t,1.4004827000026125,None,0,23,23,39,94.62565289999475,,94.6134607999993,94.62565289999475,95.60950909997337,95.60950909997337,95.62562909998815,97.02648589998716,t,1.4004827000026125,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
20,25,137,24,24,0,t,1.294531099993037,None,0,24,24,64,97.04332539997995,,97.03200429998105,97.04332539997995,98.02578319999157,98.02578319999157,98.04306899997755,99.32649569999194,t,1.294531099993037,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
123,142,61,25,25,0,t,1.3403839999809861,None,0,25,25,82,99.3425543999765,,99.33199109998532,99.3425543999765,100.32585399999516,100.32585399999516,100.34275509999134,101.67652829998406,t,1.3403839999809861,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
100,120,180,26,26,0,t,1.0346314999915194,None,0,26,26,81,101.69341079998412,,101.68139519999386,101.69341079998412,102.67605149999144,102.67605149999144,102.69272149997414,103.7265148999868,t,1.0346314999915194,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
11,30,7,27,27,0,t,1.7420884000021033,None,0,27,27,0,103.7425923999981,,103.72996559998137,103.7425923999981,104.72639259998687,104.72639259998687,104.74284269998316,106.47704109997721,t,1.7420884000021033,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
44,55,39,28,28,0,t,0.6179261000070255,None,0,28,28,38,106.49304429997574,,106.48108379999758,106.49304429997574,107.47634389999439,107.47634389999439,107.49355939999805,108.11022039997624,t,0.6179261000070255,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
49,60,89,29,29,0,t,0.1881911999953445,None,0,29,29,4,108.12657009999384,,108.11348419997375,108.12657009999384,109.10963429999538,109.10963429999538,109.12669219999225,109.31029949997901,t,0.1881911999953445,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
