cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
←,-0.5,valid,left,65,5,6,left,1,0.2550602999981493,None,6,5,65,4,98.28729389999353,,,,,,,,,98.27060709999932,98.28729389999353,98.76992120000068,98.76992120000068,99.07113749999553,99.3714278999978,99.3714278999978,99.63722859999689,left,1,0.2550602999981493,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,66,6,6,left,1,0.37463089999801014,None,6,6,66,1,99.65267490000406,,,,,,,,,99.63780250000127,99.65267490000406,100.15339789999416,100.15339789999416,100.43751920000068,100.73813729999529,100.73813729999529,101.12141849999898,left,1,0.37463089999801014,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,67,7,6,right,1,0.2215242000092985,None,6,7,67,7,101.13612830000056,,,,,,,,,101.1242837000027,101.13612830000056,101.6215949000034,101.6215949000034,101.92113419999077,102.22138339999947,102.22138339999947,102.45504089999304,right,1,0.2215242000092985,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,68,8,6,left,1,0.35884420000365935,None,6,8,68,8,102.46972959999403,,,,,,,,,102.4555823999981,102.46972959999403,102.95316429999366,102.95316429999366,103.25473729999794,103.5713562000019,103.5713562000019,103.93841219999013,left,1,0.35884420000365935,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,69,9,6,right,1,0.23920179999549873,None,6,9,69,0,103.9531047999917,,,,,,,,,103.93943630000285,103.9531047999917,104.43797119999363,104.43797119999363,104.75463919999311,105.05412689999503,105.05412689999503,105.30392809999466,right,1,0.23920179999549873,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,70,0,7,right,1,0.31270589999621734,None,7,0,70,9,105.32073890000174,,,,,,,,,105.3063245999947,105.32073890000174,105.82105779999983,105.82105779999983,106.10418840000057,106.40461630000209,106.40461630000209,106.7205271999992,right,1,0.31270589999621734,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,71,1,7,left,1,0.25944110000273213,None,7,1,71,1,106.73694689999684,,,,,,,,,106.72101019999536,106.73694689999684,107.21986869999091,107.21986869999091,107.51983910000126,107.83685870000045,107.83685870000045,108.10382910000044,left,1,0.25944110000273213,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,72,2,7,right,1,0.20118360000196844,None,7,2,72,0,108.12151240000094,,,,,,,,,108.1073916000023,108.12151240000094,108.60444499998994,108.60444499998994,108.90312219999032,109.20417869999073,109.20417869999073,109.42038119999052,right,1,0.20118360000196844,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,73,3,7,right,1,0.2816450999962399,None,7,3,73,2,109.4376220999984,,,,,,,,,109.42083619999175,109.4376220999984,109.9196399999928,109.9196399999928,110.21966439999233,110.52042169999913,110.52042169999913,110.80374129999836,right,1,0.2816450999962399,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,74,4,7,left,1,0.30190639999636915,None,7,4,74,4,110.81969669999671,,,,,,,,,110.8060703999945,110.81969669999671,111.30318760000227,111.30318760000227,111.60423810000066,111.90343150000263,111.90343150000263,112.22047600000224,left,1,0.30190639999636915,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,75,5,7,right,1,0.2504929999995511,None,7,5,75,7,112.23721259999729,,,,,,,,,112.22316239999782,112.23721259999729,112.7215572999994,112.7215572999994,113.02103580000403,113.32113569999638,113.32113569999638,113.58736099999805,right,1,0.2504929999995511,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,76,6,7,right,1,0.23369149999052752,None,7,6,76,3,113.60444919999281,,,,,,,,,113.58796289999736,113.60444919999281,114.08794650000345,114.08794650000345,114.38656379999884,114.68810459999077,114.68810459999077,114.93795939999109,right,1,0.23369149999052752,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,77,7,7,left,1,0.3719836999953259,None,7,7,77,8,114.95314959999814,,,,,,,,,114.93844230000104,114.95314959999814,115.43696399999317,115.43696399999317,115.73782100000244,116.03803339999286,116.03803339999286,116.42248759999347,left,1,0.3719836999953259,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,78,8,7,left,1,0.2993750000023283,None,7,8,78,6,116.43631679999817,,,,,,,,,116.42507929999556,116.43631679999817,116.9377678000019,116.9377678000019,117.23643740000261,117.52070459999959,117.52070459999959,117.83714519999921,left,1,0.2993750000023283,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,79,9,7,left,1,0.37160230000154115,None,7,9,79,5,117.85494759998983,,,,,,,,,117.83793749999313,117.85494759998983,118.33692390000215,118.33692390000215,118.63796720000391,118.9379903999943,118.9379903999943,119.32082330000412,left,1,0.37160230000154115,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,80,0,8,left,1,0.31262270000297576,None,8,0,80,6,119.33800269999483,,,,,,,,,119.32140210000216,119.33800269999483,119.81992009999522,119.81992009999522,120.12149789999239,120.4212120000011,120.4212120000011,120.73728869999468,left,1,0.31262270000297576,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,81,1,8,left,1,0.3558858999895165,None,8,1,81,8,120.75412650000362,,,,,,,,,120.73950650000188,120.75412650000362,121.23759259999497,121.23759259999497,121.53784360000282,121.83678430000145,121.83678430000145,122.20519269999932,left,1,0.3558858999895165,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,82,2,8,right,1,0.31681140000000596,None,8,2,82,2,122.2198844999948,,,,,,,,,122.20571059999929,122.2198844999948,122.72161769999366,122.72161769999366,123.00500029999239,123.30492260000028,123.30492260000028,123.63764010000159,right,1,0.31681140000000596,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,83,3,8,left,1,0.26958290000038687,None,8,3,83,5,123.65496430000348,,,,,,,,,123.64004230000137,123.65496430000348,124.13820780000242,124.13820780000242,124.43664379999973,124.73828720000165,124.73828720000165,125.02096429999801,left,1,0.26958290000038687,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,84,4,8,left,1,0.27308900000934955,None,8,4,84,4,125.03774649999104,,,,,,,,,125.02141760000086,125.03774649999104,125.52168150000216,125.52168150000216,125.82124150000163,126.12214720000338,126.12214720000338,126.40604709999752,left,1,0.27308900000934955,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,85,5,8,right,1,0.2900029999873368,None,8,5,85,0,126.4191720999952,,,,,,,,,126.40911249999772,126.4191720999952,126.92201999999816,126.92201999999816,127.2205901999987,127.52020129999437,127.52020129999437,127.82113179999578,right,1,0.2900029999873368,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,86,6,8,right,1,0.36697660000936594,None,8,6,86,9,127.83792809999431,,,,,,,,,127.82367089999025,127.83792809999431,128.320129300002,128.320129300002,128.62043429999903,128.92146919999504,128.92146919999504,129.30386610000278,right,1,0.36697660000936594,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,87,7,8,right,1,0.3442451000009896,None,8,7,87,3,129.32049279999046,,,,,,,,,129.30604100000346,129.32049279999046,129.80438990000403,129.80438990000403,130.1042010999954,130.40515639999649,130.40515639999649,130.75400899999659,right,1,0.3442451000009896,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,88,8,8,right,1,0.3431725000118604,None,8,8,88,7,130.77115069999127,,,,,,,,,130.7544737999997,130.77115069999127,131.25465429999167,131.25465429999167,131.5551809000026,131.8548077000014,131.8548077000014,132.206005,right,1,0.3431725000118604,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,89,9,8,left,1,0.22564029999193735,None,8,9,89,1,132.22004529999685,,,,,,,,,132.20850710000377,132.22004529999685,132.7202713000006,132.7202713000006,133.02032989999861,133.3214852999954,133.3214852999954,133.5543311999936,left,1,0.22564029999193735,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,90,0,9,right,1,0.2407896999939112,None,9,0,90,2,133.5700257999997,,,,,,,,,133.5568285999907,133.5700257999997,134.0550741999905,134.0550741999905,134.35516179999104,134.65492859999358,134.65492859999358,134.9057707000029,right,1,0.2407896999939112,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,91,1,9,right,1,0.34034509999037255,None,9,1,91,9,134.9193138999981,,,,,,,,,134.90974319999805,134.9193138999981,135.40363570000045,135.40363570000045,135.72156279999763,136.00457910000114,136.00457910000114,136.3556499999977,right,1,0.34034509999037255,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,92,2,9,left,1,0.23520559999451507,None,9,2,92,6,136.37034459999995,,,,,,,,,136.35641130000295,136.37034459999995,136.85532849999436,136.85532849999436,137.15404310000304,137.45518140000058,137.45518140000058,137.7056290999899,left,1,0.23520559999451507,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,93,3,9,left,1,0.3289500999962911,None,9,3,93,1,137.720396299992,,,,,,,,,137.7065322999988,137.720396299992,138.22121550000156,138.22121550000156,138.52187369999592,138.8045204999944,138.8045204999944,139.13890069999616,left,1,0.3289500999962911,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,94,4,9,left,1,0.24717339999915566,None,9,4,94,4,139.15345659999002,,,,,,,,,139.13958000000275,139.15345659999002,139.63823339999362,139.63823339999362,139.93787639999937,140.25424769999518,140.25424769999518,140.50448299999698,left,1,0.24717339999915566,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,95,5,9,left,1,0.40711970000120346,None,9,5,95,8,140.52029739999853,,,,,,,,,140.5067238999909,140.52029739999853,141.0051378999924,141.0051378999924,141.30555540000205,141.6053535999963,141.6053535999963,142.02132440000423,left,1,0.40711970000120346,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,96,6,9,right,1,0.3136177999986103,None,9,6,96,3,142.0373297999904,,,,,,,,,142.02180190000217,142.0373297999904,142.5217968999932,142.5217968999932,142.82171740000194,143.1219637000031,143.1219637000031,143.43766119999054,right,1,0.3136177999986103,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,97,7,9,right,1,0.3270576000068104,None,9,7,97,0,143.45349849999184,,,,,,,,,143.43814169999678,143.45349849999184,143.93834079999942,143.93834079999942,144.2386669999978,144.53840550000314,144.53840550000314,144.87296900000365,right,1,0.3270576000068104,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,98,8,9,right,1,0.3367830000061076,None,9,8,98,7,144.88701979999314,,,,,,,,,144.8734900999989,144.88701979999314,145.38842679999652,145.38842679999652,145.68866430000344,145.98868310000398,145.98868310000398,146.33773529999598,right,1,0.3367830000061076,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,99,9,9,left,1,0.34087820000422653,None,9,9,99,5,146.35475769999903,,,,,,,,,146.3400130999944,146.35475769999903,146.8386795999977,146.8386795999977,147.13868150000053,147.43859829999565,147.43859829999565,147.78803899999184,left,1,0.34087820000422653,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,100,0,10,left,1,0.3965669000026537,None,10,0,100,4,147.805420699995,,,,,,,,,147.78861399999005,147.805420699995,148.2889179999911,148.2889179999911,148.5872509000037,148.88867230000324,148.88867230000324,149.28877410000132,left,1,0.3965669000026537,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,101,1,10,right,1,0.2235382000071695,None,10,1,101,3,149.30393949999416,,,,,,,,,149.29098759999033,149.30393949999416,149.78871939999226,149.78871939999226,150.0883130000002,150.38850689999526,150.38850689999526,150.62132639999618,right,1,0.2235382000071695,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,102,2,10,right,1,0.6456423999916296,None,10,2,102,9,150.63856160000432,,,,,,,,,150.62412320000294,150.63856160000432,151.12143359999754,151.12143359999754,151.42058489999908,151.72189639999124,151.72189639999124,152.37229050000315,right,1,0.6456423999916296,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,103,3,10,right,1,0.4128388000099221,None,10,3,103,2,152.38719189999392,,,,,,,,,152.37470109999413,152.38719189999392,152.87184629999683,152.87184629999683,153.17069349999656,153.4720462999976,153.4720462999976,153.88865019999503,right,1,0.4128388000099221,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,104,4,10,left,1,0.31874050000624266,None,10,4,104,1,153.90432669999427,,,,,,,,,153.8916307000036,153.90432669999427,154.38841259999026,154.38841259999026,154.6881360999978,154.98882279999088,154.98882279999088,155.32118980000087,left,1,0.31874050000624266,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,105,5,10,right,1,0.29593839999870397,None,10,5,105,0,155.33823529999063,,,,,,,,,155.3235447999905,155.33823529999063,155.8214214999898,155.8214214999898,156.1225959000003,156.42215369999758,156.42215369999758,156.7213871999993,right,1,0.29593839999870397,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,106,6,10,left,1,0.261787399998866,None,10,6,106,6,156.73814929999935,,,,,,,,,156.72376759999315,156.73814929999935,157.2219430999976,157.2219430999976,157.52220659999875,157.82223160000285,157.82223160000285,158.08799289999297,left,1,0.261787399998866,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,107,7,10,right,1,0.21887200001219753,None,10,7,107,7,158.1036036000005,,,,,,,,,158.09075399998983,158.1036036000005,158.58868610000354,158.58868610000354,158.88752309999836,159.18897879999713,159.18897879999713,159.42283820000011,right,1,0.21887200001219753,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,108,8,10,left,1,0.28379290000884794,None,10,8,108,8,159.43755780000356,,,,,,,,,159.42357159999665,159.43755780000356,159.93856280000182,159.93856280000182,160.2387941999914,160.5226524000027,160.5226524000027,160.8214874999976,left,1,0.28379290000884794,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,109,9,10,left,1,0.23014089999196585,None,10,9,109,5,160.83862599999702,,,,,,,,,160.82390469999518,160.83862599999702,161.32088299999305,161.32088299999305,161.62180819999776,161.92203259999224,161.92203259999224,162.15585019999708,left,1,0.23014089999196585,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,110,0,11,right,1,0.27250190000631846,None,11,0,110,0,162.17004389999784,,,,,,,,,162.15878969999903,162.17004389999784,162.67231179999362,162.67231179999362,162.95404399999825,163.25546889999532,163.25546889999532,163.538195599991,right,1,0.27250190000631846,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,111,1,11,right,1,0.35684690000198316,None,11,1,111,2,163.555022799992,,,,,,,,,163.5388435999921,163.555022799992,164.03868119999242,164.03868119999242,164.3372786999971,164.63871699999436,164.63871699999436,165.00501079999958,right,1,0.35684690000198316,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,112,2,11,left,1,0.3719624999939697,None,11,2,112,6,165.02041240000108,,,,,,,,,165.00738049999927,165.02041240000108,165.50554959999863,165.50554959999863,165.80511420000403,166.1041203999921,166.1041203999921,166.48871389999113,left,1,0.3719624999939697,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,113,3,11,left,1,0.310698000001139,None,11,3,113,5,166.5056775999983,,,,,,,,,166.48928829999932,166.5056775999983,166.98758610000368,166.98758610000368,167.2890419000032,167.58904589999293,167.58904589999293,167.90627239999594,left,1,0.310698000001139,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,114,4,11,left,1,0.25730189999740105,None,11,4,114,1,167.92061259999173,,,,,,,,,167.90707359999942,167.92061259999173,168.40528880000056,168.40528880000056,168.70556159999978,169.00546519999625,169.00546519999625,169.27196159999585,left,1,0.25730189999740105,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,115,5,11,right,1,0.2851364999951329,None,11,5,115,9,169.28854429999774,,,,,,,,,169.27241429999413,169.28854429999774,169.77206190000288,169.77206190000288,170.0873769000027,170.3720861000038,170.3720861000038,170.67340829999011,right,1,0.2851364999951329,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,116,6,11,right,1,0.2631575999985216,None,11,6,116,3,170.6866769999906,,,,,,,,,170.6760157999961,170.6866769999906,171.18835290000425,171.18835290000425,171.48884619999444,171.77205179999874,171.77205179999874,172.03884019999532,right,1,0.2631575999985216,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,117,7,11,left,1,0.25917029999254737,None,11,7,117,4,172.05367589999514,,,,,,,,,172.04258349999145,172.05367589999514,172.5389484000043,172.5389484000043,172.83865150000202,173.13755440000386,173.13755440000386,173.406247299994,left,1,0.25917029999254737,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,118,8,11,right,1,0.211174399999436,None,11,8,118,7,173.4217198999977,,,,,,,,,173.40890149999177,173.4217198999977,173.92291049999767,173.92291049999767,174.22249539999757,174.52250939999067,174.52250939999067,174.73848079999152,right,1,0.211174399999436,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,119,9,11,left,1,0.33409340000071097,None,11,9,119,8,174.75559030000295,,,,,,,,,174.73907149999286,174.75559030000295,175.23849649999465,175.23849649999465,175.53810940000403,175.83886429999257,175.83886429999257,176.18812619999517,left,1,0.33409340000071097,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,120,0,12,right,1,0.23992519998864736,None,12,0,120,3,176.20457659999374,,,,,,,,,176.18866289999278,176.20457659999374,176.68922929999826,176.68922929999826,176.9888387999963,177.2877021000022,177.2877021000022,177.53892969999288,right,1,0.23992519998864736,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,121,1,12,left,1,0.2639004000084242,None,12,1,121,6,177.55654109999887,,,,,,,,,177.54181979999703,177.55654109999887,178.0393133000034,178.0393133000034,178.33760299999267,178.63745680000284,178.63745680000284,178.90528969999286,left,1,0.2639004000084242,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,122,2,12,left,1,0.23764289999962784,None,12,2,122,1,178.921405400004,,,,,,,,,178.9058221000014,178.921405400004,179.4049296000012,179.4049296000012,179.72267909999937,180.0056489999988,180.0056489999988,180.25536049999937,left,1,0.23764289999962784,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,123,3,12,right,1,0.3224749999935739,None,12,3,123,0,180.27195139999094,,,,,,,,,180.25769689999288,180.27195139999094,180.75567339999543,180.75567339999543,181.05547059999662,181.3560468999931,181.3560468999931,181.68908729999384,right,1,0.3224749999935739,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,124,4,12,left,1,0.22319240000797436,None,12,4,124,5,181.70428569999058,,,,,,,,,181.69129069999326,181.70428569999058,182.18925759999547,182.18925759999547,182.48925739999686,182.7893683000002,182.7893683000002,183.02192169999762,left,1,0.22319240000797436,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,125,5,12,left,1,0.2994469000113895,None,12,5,125,4,183.03872689999116,,,,,,,,,183.0223907000036,183.03872689999116,183.52254740000353,183.52254740000353,183.8220782999997,184.12199379999947,184.12199379999947,184.43834490000154,left,1,0.2994469000113895,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,126,6,12,left,1,0.32162529999914113,None,12,6,126,8,184.45428900000115,,,,,,,,,184.4405465000018,184.45428900000115,184.93931819999125,184.93931819999125,185.23926960000244,185.5390575999918,185.5390575999918,185.8722609999968,left,1,0.32162529999914113,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,127,7,12,right,1,0.27767409999796655,None,12,7,127,2,185.88768499999424,,,,,,,,,185.87271329999203,185.88768499999424,186.37236249999842,186.37236249999842,186.68876679999812,186.9715070999955,186.9715070999955,187.2549483000039,right,1,0.27767409999796655,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,128,8,12,right,1,0.2755929999984801,None,12,8,128,7,187.27089230000274,,,,,,,,,187.25540609999734,187.27089230000274,187.75611069999286,187.75611069999286,188.05564360000426,188.35564460000023,188.35564460000023,188.6385689000017,right,1,0.2755929999984801,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,129,9,12,right,1,0.6662612999934936,None,12,9,129,9,188.65450249999412,,,,,,,,,188.64136090000102,188.65450249999412,189.13755939999828,189.13755939999828,189.43968419999874,189.73942759999773,189.73942759999773,190.42189399999916,right,1,0.6662612999934936,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,130,0,13,left,1,0.31474729999899864,None,13,0,130,5,190.43814169999678,,,,,,,,,190.42235880000226,190.43814169999678,190.92225589998998,190.92225589998998,191.22281009999278,191.52132960000017,191.52132960000017,191.83853179999278,left,1,0.31474729999899864,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,131,1,13,right,1,0.3034647999884328,None,13,1,131,2,191.8543517999933,,,,,,,,,191.8410017999995,191.8543517999933,192.3392557999905,192.3392557999905,192.63956509999116,192.9394331999938,192.9394331999938,193.25598839999293,right,1,0.3034647999884328,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
