reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
85,120,16,10,10,0,l,9.755050799998571,None,0,10,10,30,37.73676010000054,,37.72330879999208,37.73676010000054,38.72036369999114,38.72036369999114,38.73689309999463,48.488145900002564,l,9.755050799998571,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
111,150,187,11,11,0,t,2.1153333999973256,None,0,11,11,47,48.50420589999703,,48.49109429999953,48.50420589999703,49.489660299994284,49.489660299994284,49.50587119998818,51.60589449999679,t,2.1153333999973256,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
46,59,61,12,12,0,t,1.244545499997912,None,0,12,12,74,51.621850199997425,,51.60996940000041,51.621850199997425,52.60591339999519,52.60591339999519,52.622655999992276,53.85655109999061,t,1.244545499997912,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
41,70,63,13,13,0,t,2.800192499998957,None,0,13,13,53,53.87116119998973,,53.85992069999338,53.87116119998973,54.85655599999882,54.85655599999882,54.87360259999696,57.6738284999883,t,2.800192499998957,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
161,202,24,14,14,0,t,2.0752637999976287,None,0,14,14,52,57.86073659999238,,57.852230699994834,57.86073659999238,58.68075339999632,58.68075339999632,58.86370019998867,60.76405820000218,t,2.0752637999976287,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
40,55,62,15,15,0,t,4.2219645000004675,None,0,15,15,3,60.77845139999408,,60.76768649999576,60.77845139999408,61.76397889999498,61.76397889999498,61.78061109999544,65.99664879999182,t,4.2219645000004675,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
206,213,72,16,16,0,t,2.353381700013415,None,0,16,16,79,66.012181099999,,65.99963359998947,66.012181099999,66.99565329999314,66.99565329999314,67.01209629999357,69.36270050000167,t,2.353381700013415,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
81,90,12,17,17,0,t,1.9246597000019392,None,0,17,17,9,69.37963479998871,,69.36635299999034,69.37963479998871,70.36312759999419,70.36312759999419,70.37971909999033,72.29879729999811,t,1.9246597000019392,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
134,141,21,18,18,0,l,6.484645299991826,None,0,18,18,98,72.31283869998879,,72.3018449999945,72.31283869998879,73.31487940000079,73.31487940000079,73.31487940000079,79.81528289998823,l,6.484645299991826,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
68,94,15,19,19,0,t,2.421063100002357,None,0,19,19,43,79.83043929999985,,79.81972189999942,79.83043929999985,80.8154191999929,80.8154191999929,80.83155360000092,83.24889039999107,t,2.421063100002357,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
44,55,39,20,20,0,t,1.4826929999981076,None,0,20,20,38,83.26284479998867,,83.25246340000012,83.26284479998867,84.2637390000018,84.2637390000018,84.2637390000018,85.74846750000142,t,1.4826929999981076,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
197,220,8,21,21,0,t,1.1506466999999247,None,0,21,21,87,85.76438609999605,,85.75218109998968,85.76438609999605,86.74926579999737,86.74926579999737,86.76565509999637,87.9152863999916,t,1.1506466999999247,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
172,200,99,22,22,0,t,3.1862020999978995,None,0,22,22,48,87.93316649999178,,87.91882759999135,87.93316649999178,88.91568320000079,88.91568320000079,88.93225279999024,92.11547920000157,t,3.1862020999978995,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
118,150,93,23,23,0,t,4.666961800001445,None,0,23,23,58,92.13132999998925,,92.11896059999708,92.13132999998925,93.11523260000104,93.11523260000104,93.13227349999943,97.79880170000251,t,4.666961800001445,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
88,95,11,24,24,0,t,4.39818039999227,None,0,24,24,34,97.81459379999433,,97.80232740000065,97.81459379999433,98.7984781999985,98.7984781999985,98.81593260000227,103.20095969999966,t,4.39818039999227,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
65,96,73,25,25,0,t,2.794668999995338,None,0,25,25,70,103.21420069999294,,103.20495189999929,103.21420069999294,104.21700589999091,104.21700589999091,104.21700589999091,107.01634109999577,t,2.794668999995338,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
72,105,166,26,26,0,t,2.6364772000088124,None,0,26,26,44,107.03159639998921,,107.01983809999365,107.03159639998921,108.01580949999334,108.01580949999334,108.03177029998915,110.66586509998888,t,2.6364772000088124,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
155,160,27,27,27,0,t,3.2688396999874385,None,0,27,27,71,110.68248930000118,,110.66984419999062,110.68248930000118,111.66623139999865,111.66623139999865,111.68355940000038,114.95091980000143,t,3.2688396999874385,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
48,92,111,28,28,0,t,1.8734432000055676,None,0,28,28,94,114.96506699999736,,114.9547012999974,114.96506699999736,115.94913759999326,115.94913759999326,115.96692219999386,117.83465799999249,t,1.8734432000055676,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
39,67,93,29,29,0,t,3.8689466000068933,None,0,29,29,39,117.84847060000175,,117.8384143000003,117.84847060000175,118.84855949999474,118.84855949999474,118.84855949999474,122.73389779998979,t,3.8689466000068933,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
104,110,48,30,30,0,t,2.696293400003924,None,0,30,30,69,122.74954979999166,,122.7383140999882,122.74954979999166,123.75017559999833,123.75017559999833,123.75017559999833,126.45046480000019,t,2.696293400003924,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
12,99,90,31,31,0,l,6.018902899988461,None,0,31,31,18,126.46765039999445,,126.45415059999505,126.46765039999445,127.45046279999951,127.45046279999951,127.4677956999949,133.4847340999986,l,6.018902899988461,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
98,300,45,32,32,0,l,5.448202900006436,None,0,32,32,12,133.50004859999171,,133.4892639999889,133.50004859999171,134.4850879000005,134.4850879000005,134.50095750000037,139.9359117999993,l,5.448202900006436,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
21,31,35,33,33,0,t,2.8087444999982836,None,0,33,33,19,139.94987820000097,,139.9395810999995,139.94987820000097,140.93485330000112,140.93485330000112,140.95191299999715,143.75276329999906,t,2.8087444999982836,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
49,60,89,34,34,0,t,1.2964008000126341,None,0,34,34,4,143.7667722999904,,143.75627109999186,143.7667722999904,144.75204880000092,144.75204880000092,144.77278519999527,146.05171699999482,t,1.2964008000126341,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
73,84,42,35,35,0,t,2.460094099995331,None,0,35,35,41,146.06774149999546,,146.05538679999881,146.06774149999546,147.0524723999988,147.0524723999988,147.06870699999854,149.51974719999998,t,2.460094099995331,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
188,190,232,36,36,0,t,1.947113399990485,None,0,36,36,68,149.53401379998832,,149.5246107999992,149.53401379998832,150.53576889999385,150.53576889999385,150.53576889999385,152.48604530000011,t,1.947113399990485,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
54,69,52,37,37,0,t,1.5731835000042338,None,0,37,37,32,152.5012557000009,,152.48975249999785,152.5012557000009,153.50217399999383,153.50217399999383,153.50217399999383,155.08690589999605,t,1.5731835000042338,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
11,51,64,38,38,0,l,7.754519100009929,None,0,38,38,8,155.10168999999587,,155.09228230000008,155.10168999999587,156.08528279999155,156.08528279999155,156.10248929999943,163.85297439999704,l,7.754519100009929,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
28,51,150,39,39,0,t,2.1711318000016036,None,0,39,39,40,163.86741520000214,,163.85666330000095,163.86741520000214,164.85237649999908,164.85237649999908,164.86831029999303,167.03628089999256,t,2.1711318000016036,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
132,154,99,40,40,0,t,4.039658099994995,None,0,40,40,88,167.05122569999367,,167.04186909999407,167.05122569999367,168.05142469999555,168.05142469999555,168.05142469999555,172.10270899999887,t,4.039658099994995,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
24,50,101,41,41,0,t,2.5656468000088353,None,0,41,41,25,172.1191850999894,,172.10579979998874,172.1191850999894,173.10245959999156,173.10245959999156,173.1192458000005,175.68560459998844,t,2.5656468000088353,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
156,210,120,42,42,0,t,4.8751124999980675,None,0,42,42,63,175.70257149999088,,175.6887546999933,175.70257149999088,176.68558589999157,176.68558589999157,176.7025861000002,181.56984879999072,t,4.8751124999980675,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
38,60,4,43,43,0,l,4.727692200001911,None,0,43,43,26,181.58582949999254,,181.57423869999184,181.58582949999254,182.58625599999505,182.58625599999505,182.58625599999505,187.3200083999982,l,4.727692200001911,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
90,143,58,44,44,0,t,1.4291861999954563,None,0,44,44,65,187.3365202999994,,187.32279809999454,187.3365202999994,188.32094279999728,188.32094279999728,188.33746450000035,189.7544121999963,t,1.4291861999954563,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
58,95,24,45,45,0,t,2.570901300001424,None,0,45,45,76,189.76961299999675,,189.75823959999252,189.76961299999675,190.75354289999814,190.75354289999814,190.77138520000153,193.3379927999922,t,2.570901300001424,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
82,90,71,46,46,0,t,1.1839892999996664,None,0,46,46,42,193.35416389998863,,193.3449230999977,193.35416389998863,194.33827429999656,194.33827429999656,194.35440569999628,195.53761999998824,t,1.1839892999996664,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
207,210,17,47,47,0,t,1.63010409999697,None,0,47,47,83,195.55494929999986,,195.54035009999643,195.55494929999986,196.53802859999996,196.53802859999996,196.5544774000009,198.17136839999876,t,1.63010409999697,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
10,20,33,48,48,0,t,2.1816056000097888,None,0,48,48,7,198.18677149999712,,198.17553899998893,198.18677149999712,199.1717934999906,199.1717934999906,199.1886131999927,201.35638559999643,t,2.1816056000097888,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
32,48,35,49,49,0,t,4.253733899997314,None,0,49,49,95,201.36956369999098,,201.36015509998833,201.36956369999098,202.37185419999878,202.37185419999878,202.37185419999878,206.63878799999657,t,4.253733899997314,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
67,75,119,50,50,0,t,1.393375300001935,None,0,50,50,5,206.65437639999436,,206.64188199999626,206.65437639999436,207.63746329999412,207.63746329999412,207.65428750000137,209.03728599999158,t,1.393375300001935,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
85,105,13,51,51,0,t,3.4461562000069534,None,0,51,51,78,209.0540992999886,,209.0412767999951,209.0540992999886,210.03671079999185,210.03671079999185,210.05442739999853,213.48810009998851,t,3.4461562000069534,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
60,97,58,52,52,0,t,2.176611899994896,None,0,52,52,22,213.50394309998956,,213.4911643999949,213.50394309998956,214.4881153000024,214.4881153000024,214.50525089999428,216.6714748999948,t,2.176611899994896,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
52,86,243,53,53,0,t,1.5827777000085916,None,0,53,53,24,216.68838089999917,,216.675476599994,216.68838089999917,217.67256919998908,217.67256919998908,217.68833239999367,219.25620340000023,t,1.5827777000085916,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
78,80,162,54,54,0,t,1.6364938000042457,None,0,54,54,6,219.27117049999651,,219.25990140000067,219.27117049999651,220.25621219999448,220.25621219999448,220.27253029998974,221.90620969999873,t,1.6364938000042457,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
167,181,164,55,55,0,t,1.507376800000202,None,0,55,55,97,221.92157269999734,,221.91002009999647,221.92157269999734,222.90601929998957,222.90601929998957,222.92275099999097,224.4237865999894,t,1.507376800000202,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
96,98,128,56,56,0,t,3.337474800006021,None,0,56,56,77,224.43743989999348,,224.42802429999574,224.43743989999348,225.43852329999208,225.43852329999208,225.43852329999208,228.78910639999958,t,3.337474800006021,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
166,175,140,57,57,0,t,1.404505500002415,None,0,57,57,91,228.80491379999148,,228.79189519998909,228.80491379999148,229.79022329999134,229.79022329999134,229.80685280000034,231.20609589999367,t,1.404505500002415,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
79,80,77,58,58,0,t,1.906626600000891,None,0,58,58,21,231.22376909999002,,231.2101735999895,231.22376909999002,232.20702209998854,232.20702209998854,232.22265189999598,234.12365429999772,t,1.906626600000891,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
50,98,182,59,59,0,t,3.7353450000082375,None,0,59,59,15,234.1391617999907,,234.1279257999995,234.1391617999907,235.1232900999894,235.1232900999894,235.14045169999008,238.8736363999924,t,3.7353450000082375,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
63,75,19,60,60,0,t,5.953334500009078,None,0,60,60,23,238.8890520999994,,238.87773880000168,238.8890520999994,239.87379569999757,239.87379569999757,239.89111169999524,245.84185579999757,t,5.953334500009078,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
15,35,13,61,61,0,t,2.883918100007577,None,0,61,61,1,245.8552381999907,,245.8457638999971,245.8552381999907,246.85785799998848,246.85785799998848,246.85785799998848,249.75799739999638,t,2.883918100007577,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
18,90,142,62,62,0,t,5.732788199995412,None,0,62,62,20,249.7727436999994,,249.7627671999944,249.7727436999994,250.7569635999971,250.7569635999971,250.77413469999738,256.49187279999023,t,5.732788199995412,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
213,260,11,63,63,0,l,2.4633628000010503,None,0,63,63,59,256.50622339999245,,256.49534429999767,256.50622339999245,257.4916419999936,257.4916419999936,257.508585699994,259.9585427999991,l,2.4633628000010503,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
37,95,9,64,64,0,t,3.6141301000025123,None,0,64,64,62,259.9736755999911,,259.96322409999266,259.9736755999911,260.9583111999964,260.9583111999964,260.97569320000184,264.5759095999965,t,3.6141301000025123,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
100,120,180,65,65,0,t,2.4884797999984585,None,0,65,65,81,264.59024099999806,,264.5796818999952,264.59024099999806,265.5755086999998,265.5755086999998,265.59171409999544,268.0765163999895,t,2.4884797999984585,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
51,85,61,66,66,0,t,1.3122134000004735,None,0,66,66,27,268.0910838999989,,268.08085969999956,268.0910838999989,269.07475749999867,269.07475749999867,269.0924132999935,270.3922456,t,1.3122134000004735,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
176,180,5,67,67,0,t,3.5667542000010144,None,0,67,67,67,270.4080758999917,,270.39577519999875,270.4080758999917,271.391649600002,271.391649600002,271.40913859999273,274.96000880000065,t,3.5667542000010144,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
36,84,12,68,68,0,l,5.672885899999528,None,0,68,68,49,274.973479399996,,274.9642546999967,274.973479399996,275.97626499999024,275.97626499999024,275.97626499999024,281.65949769999133,l,5.672885899999528,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
216,248,157,69,69,0,t,2.5128887000028044,None,0,69,69,57,281.67547059999197,,281.66342820000136,281.67547059999197,282.6582922999951,282.6582922999951,282.6766415999882,285.17722050000157,t,2.5128887000028044,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
6,51,73,70,70,0,l,6.207448799992562,None,0,70,70,13,285.1925515999901,,285.1832032999955,285.1925515999901,286.17599340000015,286.17599340000015,286.19295889999194,292.39278829999967,l,6.207448799992562,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
61,65,178,71,71,0,t,3.879399299999932,None,0,71,71,61,292.4105969999946,,292.3966001999943,292.4105969999946,293.3936127999914,293.3936127999914,293.410589799998,297.27674939999997,t,3.879399299999932,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
77,113,79,72,72,0,t,5.671062699999311,None,0,72,72,35,297.2924542999972,,297.280720499999,297.2924542999972,298.27740779999294,298.27740779999294,298.2936563999974,303.96212209999794,t,5.671062699999311,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
87,102,177,73,73,0,t,2.3339801999973133,None,0,73,73,51,303.975134399996,,303.9659966999898,303.975134399996,304.9615979999944,304.9615979999944,304.9770417999971,307.31162819999736,t,2.3339801999973133,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
204,220,14,74,74,0,l,7.71804809999594,None,0,74,74,84,307.3260963999928,,307.31604700000025,307.3260963999928,308.31118669999705,308.31118669999705,308.32794069999363,316.0448466999951,l,7.71804809999594,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
103,144,73,75,75,0,t,2.218989100001636,None,0,75,75,92,316.0611957999936,,316.0483127999905,316.0611957999936,317.04501889999665,317.04501889999665,317.06029929999204,319.27947629999835,t,2.218989100001636,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
7,20,230,76,76,0,t,8.640859699997236,None,0,76,76,33,319.2927175999939,,319.2839021999971,319.2927175999939,320.2952557999961,320.2952557999961,320.2952557999961,328.9464488999947,t,8.640859699997236,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
20,25,137,77,77,0,t,2.026604099999531,None,0,77,77,64,328.9605169999995,,328.9502264999901,328.9605169999995,329.96191220000037,329.96191220000037,329.96191220000037,331.99670449999394,t,2.026604099999531,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
76,100,128,78,78,0,t,4.062690600010683,None,0,78,78,31,332.00995890000195,,332.00112219998846,332.00995890000195,332.99547009999515,332.99547009999515,333.0129167999985,337.0630297999887,t,4.062690600010683,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
106,207,184,79,79,0,l,6.3696373000129825,None,0,79,79,89,337.0779426999943,,337.06650029998855,337.0779426999943,338.0629986999993,338.0629986999993,338.0798922999966,344.44594769999094,l,6.3696373000129825,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
11,30,7,80,80,0,l,4.549891100003151,None,0,80,80,0,344.46173309998994,,344.45014159999846,344.46173309998994,345.44650819999515,345.44650819999515,345.46364529999846,349.99721619999036,l,4.549891100003151,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
