reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
34,40,186,10,10,0,t,2.734539200013387,None,0,10,10,72,62.53610289999051,,62.52575889999571,62.53610289999051,63.536700799988466,63.536700799988466,63.536700799988466,66.28712159999122,t,2.734539200013387,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
32,48,35,11,11,0,t,4.537885500001721,None,0,11,11,95,66.30225789999531,,66.29282579998835,66.30225789999531,67.28678699999,67.28678699999,67.30312939999567,71.83830759998818,t,4.537885500001721,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
213,260,11,12,12,0,l,5.01284919999307,None,0,12,12,59,71.85383889998775,,71.84240470000077,71.85383889998775,72.8381561999995,72.8381561999995,72.85535759999766,77.85571559998789,l,5.01284919999307,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
50,98,182,13,13,0,t,2.9687632999994094,None,0,13,13,15,78.02558139999746,,78.01510599999165,78.02558139999746,78.85497519999626,78.85497519999626,79.03742689998762,81.83835669999826,t,2.9687632999994094,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
189,213,9,14,14,0,t,4.0717641999945045,None,0,14,14,96,81.85575319999771,,81.84218569999211,81.85575319999771,82.83941159999813,82.83941159999813,82.85577080000076,86.92191920000187,t,4.0717641999945045,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
78,80,162,15,15,0,t,2.0407362999976613,None,0,15,15,6,86.93746639999154,,86.92603560000134,86.93746639999154,87.92279489999055,87.92279489999055,87.93891810000059,89.97378559999925,t,2.0407362999976613,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
13,60,27,16,16,0,t,3.3358041000028607,None,0,16,16,14,89.9870060999965,,89.97791529999813,89.9870060999965,90.98799039999722,90.98799039999722,90.98799039999722,94.3387425999972,t,3.3358041000028607,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
12,99,90,17,17,0,t,6.4392366999964,None,0,17,17,18,94.35651149999467,,94.34269569999014,94.35651149999467,95.33986619999632,95.33986619999632,95.35646080000151,101.78949759999523,t,6.4392366999964,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
48,92,111,18,18,0,t,12.685042700002668,None,0,18,18,94,101.80720589999692,,101.79333390000102,101.80720589999692,102.79029359998822,102.79029359998822,102.80671619999339,115.49044259999937,t,12.685042700002668,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
46,59,61,19,19,0,t,3.5134382999967784,None,0,19,19,74,115.50767599999381,,115.49410219999845,115.50767599999381,116.49051229999168,116.49051229999168,116.50589549999859,120.00694849999854,t,3.5134382999967784,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
206,213,72,20,20,0,t,4.508925300004194,None,0,20,20,79,120.02230079998844,,120.01308379998954,120.02230079998844,121.00813829999242,121.00813829999242,121.02411899999424,125.5242731999897,t,4.508925300004194,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
118,150,93,21,21,0,t,6.495490599991172,None,0,21,21,58,125.54188900000008,,125.52823699999135,125.54188900000008,126.52508769999258,126.52508769999258,126.54150300000038,133.025521699994,t,6.495490599991172,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
115,165,203,22,22,0,t,2.6047598000004655,None,0,22,22,56,133.03997859999072,,133.02956689998973,133.03997859999072,134.02431129998877,134.02431129998877,134.04050029999053,136.64240679999057,t,2.6047598000004655,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
98,300,45,23,23,0,l,12.906644999995478,None,0,23,23,12,136.65633199999866,,136.6465135999897,136.65633199999866,137.64235609999741,137.64235609999741,137.6586937999964,150.5584863999975,l,12.906644999995478,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
11,30,7,24,24,0,t,7.4184029000025475,None,0,24,24,0,150.5739476999879,,150.56337219999114,150.5739476999879,151.559720499994,151.559720499994,151.57470269998885,158.9926989999949,t,7.4184029000025475,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
68,79,7,25,25,0,t,3.319352099992102,None,0,25,25,93,159.0099629999895,,158.99660980000044,159.0099629999895,159.99342220000108,159.99342220000108,160.0093046999973,163.32628059999843,t,3.319352099992102,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
59,100,72,26,26,0,t,7.462324099993566,None,0,26,26,37,163.3416939000017,,163.33003889999236,163.3416939000017,164.32682779998868,164.32682779998868,164.34367380000185,171.79445259999193,t,7.462324099993566,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
84,109,21,27,27,0,t,5.509510300005786,None,0,27,27,46,171.80892369999492,,171.79844339999545,171.80892369999492,172.79460480000125,172.79460480000125,172.81087549999938,178.3116876999993,t,5.509510300005786,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
88,95,11,28,28,0,t,4.837735099994461,None,0,28,28,34,178.32545459999528,,178.31608649999544,178.32545459999528,179.31134149999707,179.31134149999707,179.3276221999986,184.16099979999126,t,4.837735099994461,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
87,102,177,29,29,0,t,10.671328800002811,None,0,29,29,51,184.17608389999077,,184.16668260000006,184.17608389999077,185.15990729999612,185.15990729999612,185.17747529999178,195.84601490000205,t,10.671328800002811,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
188,190,232,30,30,0,t,7.389457099998253,None,0,30,30,68,195.8597710999893,,195.85001499998907,195.8597710999893,196.86117119999835,196.86117119999835,196.86117119999835,204.26163839999936,t,7.389457099998253,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
73,84,42,31,31,0,t,2.3449912999931257,None,0,31,31,41,204.27805839999928,,204.26579729998775,204.27805839999928,205.260981799991,205.260981799991,205.28156779998972,207.6134643999976,t,2.3449912999931257,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
51,85,61,32,32,0,t,3.9063514999870677,None,0,32,32,27,207.62702689999423,,207.6174314999953,207.62702689999423,208.61119119999057,208.61119119999057,208.62767729999905,212.5303503999894,t,3.9063514999870677,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
76,100,128,33,33,0,t,5.195250500008115,None,0,33,33,31,212.54522679999354,,212.5353987999988,212.54522679999354,213.52983329999552,213.52983329999552,213.54597779999312,218.7303627999936,t,5.195250500008115,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
24,50,101,34,34,0,t,3.8469212999916635,None,0,34,34,25,218.7451110999973,,218.73455729999114,218.7451110999973,219.74720589999924,219.74720589999924,219.74720589999924,223.5972710999922,t,3.8469212999916635,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
161,202,24,35,35,0,l,10.434190900006797,None,0,35,35,52,223.6112725999992,,223.6019074999931,223.6112725999992,224.61242429999402,224.61242429999402,224.61242429999402,235.055185899997,l,10.434190900006797,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
132,154,99,36,36,0,t,6.447686199986492,None,0,36,36,88,235.0700394000014,,235.06073409999954,235.0700394000014,236.05540810000093,236.05540810000093,236.07165899999382,242.50662629998988,t,6.447686199986492,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
94,100,56,37,37,0,t,4.101633099999162,None,0,37,37,60,242.52113569999347,,242.51207909999357,242.52113569999347,243.50683889999345,243.50683889999345,243.52317109999422,247.62403009999252,t,4.101633099999162,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
207,210,17,38,38,0,t,6.0377774000080535,None,0,38,38,83,247.63798669999233,,247.628263599996,247.63798669999233,248.6235963999934,248.6235963999934,248.64021810000122,254.67446109998855,t,6.0377774000080535,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
134,141,21,39,39,0,t,5.496586399996886,None,0,39,39,98,254.6878594000009,,254.67905849999806,254.6878594000009,255.67366319999564,255.67366319999564,255.68940059999295,261.17321749999246,t,5.496586399996886,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
176,180,5,40,40,0,t,9.344409400000586,None,0,40,40,67,261.1889579999988,,261.17696259998775,261.1889579999988,262.1732198999962,262.1732198999962,262.18949239999347,271.5237683000014,t,9.344409400000586,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
58,95,24,41,41,0,t,5.228491399990162,None,0,41,41,76,271.5393794999982,,271.5282152,271.5393794999982,272.54009669998777,272.54009669998777,272.54009669998777,277.7750682999904,t,5.228491399990162,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
99,130,36,42,42,0,t,11.27321510000911,None,0,42,42,28,277.7898332999903,,277.7789521999948,277.7898332999903,278.77499039999384,278.77499039999384,278.79031509999186,290.0596927000006,t,11.27321510000911,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
44,55,39,43,43,0,t,5.0254784999997355,None,0,43,43,38,290.0745334999956,,290.0645852999878,290.0745334999956,291.0586553999892,291.0586553999892,291.074423699989,296.0934902000008,t,5.0254784999997355,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
166,175,140,44,44,0,t,7.7664722000045,None,0,44,44,91,296.10696059999464,,296.0975122999953,296.10696059999464,297.09151559999736,297.09151559999736,297.10776359999727,304.8607617999951,t,7.7664722000045,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
20,25,137,45,45,0,t,3.7045187999901827,None,0,45,45,64,304.8754671999923,,304.8655088999949,304.8754671999923,305.87671430000046,305.87671430000046,305.87671430000046,309.59289049998915,t,3.7045187999901827,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
85,120,16,46,46,0,l,6.41356229998928,None,0,46,46,30,309.60799730000144,,309.5969381999894,309.60799730000144,310.5924773000006,310.5924773000006,310.6103219999932,317.0101987999951,l,6.41356229998928,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
27,50,21,47,47,0,t,2.2127624999993714,None,0,47,47,2,317.0254922999884,,317.0147733999911,317.0254922999884,318.0090371999977,318.0090371999977,318.02647029999935,320.22765519999666,t,2.2127624999993714,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
40,55,62,48,48,0,t,3.816041000012774,None,0,48,48,3,320.24169450000045,,320.23198409999895,320.24169450000045,321.24362719999044,321.24362719999044,321.24362719999044,325.0611877999909,t,3.816041000012774,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
15,35,13,49,49,0,t,3.9039469999988796,None,0,49,49,1,325.07660859999305,,325.0652946999908,325.07660859999305,326.07766699999047,326.07766699999047,326.07766699999047,329.99531889999344,t,3.9039469999988796,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
11,51,64,50,50,0,t,3.8829038999974728,None,0,50,50,8,330.00986489999923,,329.99949959998776,330.00986489999923,330.9934737000003,330.9934737000003,331.0095738999953,334.87888259999454,t,3.8829038999974728,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
123,142,61,51,51,0,t,5.2841141000099014,None,0,51,51,82,334.8930879999971,,334.88344849999703,334.8930879999971,335.8945290999982,335.8945290999982,335.8945290999982,341.19423110000207,t,5.2841141000099014,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
158,188,151,52,52,0,t,3.087930800000322,None,0,52,52,85,341.2119754999876,,341.19852409999294,341.2119754999876,342.19539179999265,342.19539179999265,342.211513199989,345.29448050000065,t,3.087930800000322,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
25,32,16,53,53,0,t,1.553055000011227,None,0,53,53,75,345.31009669999185,,345.30001659999834,345.31009669999185,346.29572739999276,346.29572739999276,346.3121984999889,347.8628234999924,t,1.553055000011227,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
216,248,157,54,54,0,t,7.193171500010067,None,0,54,54,57,347.8774493999954,,347.8673628999968,347.8774493999954,348.87829199999396,348.87829199999396,348.87829199999396,356.08007169999473,t,7.193171500010067,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
106,207,184,55,55,0,t,3.997942600006354,None,0,55,55,89,356.0936684999906,,356.0847177999967,356.0936684999906,357.0781471999944,357.0781471999944,357.0952052999928,361.07973939999647,t,3.997942600006354,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
39,67,93,56,56,0,t,2.9326627000118606,None,0,56,56,39,361.0944484999927,,361.083584699998,361.0944484999927,362.0784149999963,362.0784149999963,362.0946849999891,365.01310459998786,t,2.9326627000118606,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
172,200,99,57,57,0,t,8.567766299995128,None,0,57,57,48,365.028674199988,,365.02005399999325,365.028674199988,366.03022599998803,366.03022599998803,366.03022599998803,374.6130412999919,t,8.567766299995128,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
144,187,33,58,58,0,t,2.18724659999134,None,0,58,58,86,374.6287444999907,,374.617331299989,374.6287444999907,375.61245999998937,375.61245999998937,375.6307046000002,377.81331469998986,t,2.18724659999134,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
63,75,19,59,59,0,t,3.2850613000045996,None,0,59,59,23,377.8287687999982,,377.8174379999982,377.8287687999982,378.8140996000002,378.8140996000002,378.8310010999994,382.1138987000013,t,3.2850613000045996,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
66,110,10,60,60,0,l,9.285161000007065,None,0,60,60,36,382.130614099995,,382.117699800001,382.130614099995,383.1125472999993,383.1125472999993,383.14785649999976,392.398927000002,l,9.285161000007065,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
68,94,15,61,61,0,t,8.500532000005478,None,0,61,61,43,392.4142128999956,,392.40445829999226,392.4142128999956,393.41494760000205,393.41494760000205,393.41494760000205,401.9314970999985,t,8.500532000005478,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
52,86,243,62,62,0,t,12.114372199997888,None,0,62,62,24,401.94973209999443,,401.9352995999943,401.94973209999443,402.9320949999965,402.9320949999965,402.9472119999991,415.0497170999879,t,12.114372199997888,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
81,90,12,63,63,0,t,3.436533899992355,None,0,63,63,9,415.06367969998973,,415.05454459998873,415.06367969998973,416.0488053000008,416.0488053000008,416.0647026999941,419.49896539999463,t,3.436533899992355,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
79,80,77,64,64,0,t,3.1250448000064353,None,0,64,64,21,419.5173214999959,,419.50309990000096,419.5173214999959,420.49955079999927,420.49955079999927,420.5333033999923,423.63242049999826,t,3.1250448000064353,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
155,160,27,65,65,0,t,1.0657045999978436,None,0,65,65,71,423.6479803999973,,423.6384502000001,423.6479803999973,424.6328858999914,424.6328858999914,424.65016239999386,425.69946959998924,t,1.0657045999978436,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
61,65,178,66,66,0,t,3.7678097000025446,None,0,66,66,61,425.7178467999911,,425.70317619999696,425.7178467999911,426.69858759999624,426.69858759999624,426.73299340000085,430.4830847999983,t,3.7678097000025446,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
87,97,132,67,67,0,t,5.138382899996941,None,0,67,67,29,430.49855939998815,,430.4878374999971,430.49855939998815,431.4838601999945,431.4838601999945,431.49988329999906,436.6333190000005,t,5.138382899996941,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
156,210,120,68,68,0,t,2.1153460000059567,None,0,68,68,63,436.6519002999994,,436.6373545999959,436.6519002999994,437.6337726999918,437.6337726999918,437.6661585999973,439.7517125000013,t,2.1153460000059567,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
54,69,52,69,69,0,t,2.4033362999907695,None,0,69,69,32,439.7660860999895,,439.75647110000136,439.7660860999895,440.76692979999643,440.76692979999643,440.76692979999643,443.1840986999887,t,2.4033362999907695,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
90,143,58,70,70,0,t,2.662918999994872,None,0,70,70,65,443.200036299997,,443.18800109998847,443.200036299997,444.2000989999942,444.2000989999942,444.2000989999942,446.86725229999865,t,2.662918999994872,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
104,110,48,71,71,0,t,3.0642824999958975,None,0,71,71,69,446.88263349999033,,446.87160899999435,446.88263349999033,447.88404039999295,447.88404039999295,447.88404039999295,450.9510690999887,t,3.0642824999958975,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
76,100,205,72,72,0,t,1.7423458999983268,None,0,72,72,10,450.9662411999889,,450.95561609999277,450.9662411999889,451.96658300000126,451.96658300000126,451.96658300000126,453.7176880999905,t,1.7423458999983268,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
37,95,9,73,73,0,l,8.74080870000762,None,0,73,73,62,453.7333784999937,,453.7222133999894,453.7333784999937,454.7181258999917,454.7181258999917,454.7351706999907,463.46834369999124,l,8.74080870000762,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
181,209,22,74,74,0,t,4.851026099990122,None,0,74,74,90,463.48385959998996,,463.4721414999949,463.48385959998996,464.48431689999416,464.48431689999416,464.48431689999416,469.3516379999928,t,4.851026099990122,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
215,250,82,75,75,0,t,2.1144297999999253,None,0,75,75,55,469.36795259999053,,469.35697079999954,469.36795259999053,470.3513086999883,470.3513086999883,470.3687360999902,472.4692221000005,t,2.1144297999999253,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
21,31,35,76,76,0,t,1.8946088000084274,None,0,76,76,19,472.4852983000019,,472.47321199999715,472.4852983000019,473.46792319999076,473.46792319999076,473.48468619999767,475.369469199999,t,1.8946088000084274,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
52,96,8,77,77,0,t,3.528114899992943,None,0,77,77,11,475.38365579998936,,475.37427190000017,475.38365579998936,476.36806039999647,476.36806039999647,476.38537609999184,479.9021093999909,t,3.528114899992943,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
204,220,14,78,78,0,t,8.081363399993279,None,0,78,78,84,479.91884410000057,,479.90660099999513,479.91884410000057,480.9017489999969,480.9017489999969,480.9183364999917,488.9864180000004,t,8.081363399993279,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
65,96,73,79,79,0,t,5.370771699992474,None,0,79,79,70,489.00150679999206,,488.9907579999999,489.00150679999206,489.9854670999921,489.9854670999921,490.00206099999195,495.3697310999996,t,5.370771699992474,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
5,30,68,80,80,0,t,9.691021799997543,None,0,80,80,16,495.38808509999944,,495.3738042999903,495.38808509999944,496.37083220000204,496.37083220000204,496.3856950999907,506.0707260999916,t,9.691021799997543,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
