reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
158,188,151,24,24,0,t,3.455747500003781,None,0,24,24,85,146.7939159000016,,146.77966000000015,146.7939159000016,147.77724519999902,147.77724519999902,147.7939069999993,151.24444680000306,t,3.455747500003781,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
12,99,90,25,25,0,l,3.986498699996446,None,0,25,25,18,151.26039339999988,,151.24666889999935,151.26039339999988,152.2447463999997,152.2447463999997,152.26130000000558,156.24477570000454,l,3.986498699996446,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
99,130,36,26,26,0,l,3.2384728000033647,None,0,26,26,28,156.26088560000062,,156.2473936000024,156.26088560000062,157.24475950000488,157.24475950000488,157.26120630000514,160.4946775999997,l,3.2384728000033647,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
54,69,52,27,27,0,t,2.4477823999986867,None,0,27,27,32,160.5116668000046,,160.4971302000049,160.5116668000046,161.4943923000028,161.4943923000028,161.5119182000053,163.94494080000004,t,2.4477823999986867,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
88,95,11,28,28,0,l,6.0181678000008105,None,0,28,28,34,163.96122930000274,,163.9471238000042,163.96122930000274,164.94473819999985,164.94473819999985,164.96147240000573,170.97296590000042,l,6.0181678000008105,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
101,119,100,29,29,0,l,5.830706499997177,None,0,29,29,80,170.9898175999988,,170.9758609000055,170.9898175999988,171.97303069999907,171.97303069999907,171.98959670000477,177.80723380000563,l,5.830706499997177,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
7,20,230,30,30,0,t,3.659786599993822,None,0,30,30,33,177.82322090000525,,177.80981660000543,177.82322090000525,178.80670340000506,178.80670340000506,178.8239035000006,182.47395200000028,t,3.659786599993822,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
165,199,200,31,31,0,t,3.0886711000057403,None,0,31,31,99,182.4897809000031,,182.47708989999956,182.4897809000031,183.47320060000493,183.47320060000493,183.4902992999996,186.57402620000357,t,3.0886711000057403,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
206,213,72,32,32,0,l,3.1915822999944794,None,0,32,32,79,186.5901104000004,,186.57632330000342,186.5901104000004,187.5733490000057,187.5733490000057,187.59093209999992,190.7742281000028,l,3.1915822999944794,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
155,160,27,33,33,0,t,4.7709165999986,None,0,33,33,71,190.7907871999996,,190.77687620000506,190.7907871999996,191.77377310000156,191.77377310000156,191.7907006000023,196.5579063000041,t,4.7709165999986,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
32,48,35,34,34,0,t,5.510725100000855,None,0,34,34,95,196.5737711000038,,196.56040239999857,196.5737711000038,197.5579910000015,197.5579910000015,197.57403350000095,203.074558100001,t,5.510725100000855,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
61,65,178,35,35,0,t,3.698958600005426,None,0,35,35,61,203.09110510000028,,203.07727929999965,203.09110510000028,204.07531110000127,204.07531110000127,204.09125109999877,207.77552560000186,t,3.698958600005426,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
59,100,72,36,36,0,t,3.1129637000049115,None,0,36,36,37,207.7913406000007,,207.77811540000403,207.7913406000007,208.7752360000013,208.7752360000013,208.79128770000534,211.89215749999858,t,3.1129637000049115,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
166,175,140,37,37,0,t,3.4103325999967637,None,0,37,37,91,211.90823580000142,,211.89532840000174,211.90823580000142,212.89149990000442,212.89149990000442,212.90803140000207,216.3086242999998,t,3.4103325999967637,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
37,95,9,38,38,0,l,2.8491564999931143,None,0,38,38,62,216.32524650000414,,216.31129520000104,216.32524650000414,217.30844230000366,217.30844230000366,217.32506130000547,220.15863920000265,l,2.8491564999931143,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
215,250,82,39,39,0,t,2.3671067000032053,None,0,39,39,55,220.17523890000302,,220.16158939999877,220.17523890000302,221.1586199000012,221.1586199000012,221.17556270000205,223.52642280000146,t,2.3671067000032053,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
49,60,89,40,40,0,t,3.73640819999855,None,0,40,40,4,223.54214660000434,,223.52908860000025,223.54214660000434,224.52595280000241,224.52595280000241,224.54312620000564,228.276429000005,t,3.73640819999855,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
87,97,132,41,41,0,l,3.4982153000019025,None,0,41,41,29,228.29215730000578,,228.27928650000104,228.29215730000578,229.27667420000216,229.27667420000216,229.29269670000212,232.77611530000286,l,3.4982153000019025,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
216,248,157,42,42,0,t,4.318589800001064,None,0,42,42,57,232.7927142000044,,232.77883680000377,232.7927142000044,233.77587140000105,233.77587140000105,233.7927481000006,238.11015580000094,t,4.318589800001064,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
48,92,111,43,43,0,l,11.98057659999904,None,0,43,43,94,238.12688060000073,,238.1133267000041,238.12688060000073,239.10961730000417,239.10961730000417,239.1267874000041,251.0941182000024,l,11.98057659999904,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
82,90,71,44,44,0,t,3.429643000003125,None,0,44,44,42,251.11058950000006,,251.0969527000052,251.11058950000006,252.09390550000535,252.09390550000535,252.11049340000318,255.5277156000011,t,3.429643000003125,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
13,60,27,45,45,0,l,5.786700399999972,None,0,45,45,14,255.5439106000049,,255.53049090000422,255.5439106000049,256.52771490000305,256.52771490000305,256.54404179999983,262.32815729999857,l,5.786700399999972,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
144,187,33,46,46,0,l,8.05961660000321,None,0,46,46,86,262.34420800000225,,262.33068130000174,262.34420800000225,263.3277720000042,263.3277720000042,263.3444190000009,271.3954330999986,l,8.05961660000321,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
67,75,119,47,47,0,l,2.2326800000009825,None,0,47,47,5,271.41286409999884,,271.39828560000024,271.41286409999884,272.3958793999991,272.3958793999991,272.4116218000054,274.64560970000457,l,2.2326800000009825,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
51,85,61,48,48,0,t,3.2018436000071233,None,0,48,48,27,274.6618815000038,,274.64803210000537,274.6618815000038,275.64511270000366,275.64511270000366,275.66200129999925,278.86290780000127,t,3.2018436000071233,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
29,90,94,49,49,0,l,3.12855529999797,None,0,49,49,45,278.8783884000004,,278.8658104999995,278.8783884000004,279.87866520000534,279.87866520000534,279.87866520000534,283.01343030000135,l,3.12855529999797,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
38,60,4,50,50,0,l,3.4273755999965942,None,0,50,50,26,283.0285958000022,,283.0160795000047,283.0285958000022,284.0286283000023,284.0286283000023,284.0286283000023,287.4631229000006,l,3.4273755999965942,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
50,98,182,51,51,0,t,3.226613600003475,None,0,51,51,15,287.479064500003,,287.46605740000086,287.479064500003,288.4635049999997,288.4635049999997,288.4792546000026,291.69644320000225,t,3.226613600003475,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
67,113,64,52,52,0,l,12.958875500000431,None,0,52,52,66,291.7126095000058,,291.69969069999934,291.7126095000058,292.6960386999999,292.6960386999999,292.7129958000005,305.6641530000052,l,12.958875500000431,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
24,50,101,53,53,0,l,10.510612599995511,None,0,53,53,25,305.6801004000008,,305.6668200999993,305.6801004000008,306.66360420000274,306.66360420000274,306.6815222000005,317.18174620000354,l,10.510612599995511,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
63,75,19,54,54,0,l,6.940108299997519,None,0,54,54,23,317.1976758000019,,317.1842625999998,317.1976758000019,318.1818529000011,318.1818529000011,318.19877819999965,325.13196070000413,l,6.940108299997519,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
40,55,62,55,55,0,t,4.639343499999086,None,0,55,55,3,325.14802500000224,,325.1349501000004,325.14802500000224,326.1315939000051,326.1315939000051,326.14802240000427,330.78197390000423,t,4.639343499999086,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
189,213,9,56,56,0,l,7.506210700004885,None,0,56,56,96,330.7984486999994,,330.7846716999993,330.7984486999994,331.781782500002,331.781782500002,331.7984703000038,339.2992901000034,l,7.506210700004885,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
27,50,21,57,57,0,l,2.3072806999989552,None,0,57,57,2,339.31509430000006,,339.30193280000094,339.31509430000006,340.2987032000019,340.2987032000019,340.3155696000031,342.6165375000055,l,2.3072806999989552,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
84,109,21,58,58,0,t,2.791424700000789,None,0,58,58,46,342.6329218000028,,342.6188977999991,342.6329218000028,343.61551590000454,343.61551590000454,343.6329568000001,346.4161615000048,t,2.791424700000789,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
39,67,93,59,59,0,t,3.5236543999999412,None,0,59,59,39,346.4324895000027,,346.41862599999877,346.4324895000027,347.4158615999986,347.4158615999986,347.4331269000031,350.9498797999986,t,3.5236543999999412,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
76,100,128,60,60,0,t,2.3256506999969133,None,0,60,60,31,350.9660223000028,,350.9521186999991,350.9660223000028,351.9496775000007,351.9496775000007,351.96675479999976,354.28332290000253,t,2.3256506999969133,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
79,80,77,61,61,0,t,6.721847900000284,None,0,61,61,21,354.30010640000546,,354.2862396000055,354.30010640000546,355.28309499999887,355.28309499999887,355.3003314000016,362.0172683000055,t,6.721847900000284,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
18,90,142,62,62,0,l,7.460329499997897,None,0,62,62,20,362.03330310000456,,362.0196652000013,362.03330310000456,363.01660310000443,363.01660310000443,363.03344800000195,370.4842091000028,l,7.460329499997897,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
87,102,177,63,63,0,l,2.129380400001537,None,0,63,63,51,370.5005114000014,,370.48695630000293,370.5005114000014,371.4838677000007,371.4838677000007,371.50029480000376,373.61727919999976,l,2.129380400001537,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
132,154,99,64,64,0,l,21.426476399996318,None,0,64,64,88,373.63404260000243,,373.619543300003,373.63404260000243,374.6171029000034,374.6171029000034,374.6352912000002,396.0598614000046,l,21.426476399996318,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
134,141,21,65,65,0,t,2.7355501999991247,None,0,65,65,98,396.0761163999996,,396.0627874999991,396.0761163999996,397.0601076000021,397.0601076000021,397.0756890000048,399.80973140000424,t,2.7355501999991247,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
85,120,16,66,66,0,l,4.971767299997737,None,0,66,66,30,399.8264094000042,,399.8123588000017,399.8264094000042,400.80956210000295,400.80956210000295,400.8263647999993,405.7938087000002,l,4.971767299997737,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
96,98,128,67,67,0,t,1.7288635000004433,None,0,67,67,77,405.8110677000004,,405.7965159000014,405.8110677000004,406.79330240000127,406.79330240000127,406.82641150000563,408.5269571000026,t,1.7288635000004433,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
68,79,7,68,68,0,t,3.8535450999988825,None,0,68,68,93,408.5434144000028,,408.52968690000125,408.5434144000028,409.52662950000376,409.52662950000376,409.54311040000175,413.39444319999893,t,3.8535450999988825,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
72,105,166,69,69,0,t,4.4054031999985455,None,0,69,69,44,413.410421200002,,413.397286899999,413.410421200002,414.4113189999989,414.4113189999989,414.4113189999989,418.8280365000028,t,4.4054031999985455,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
176,180,5,70,70,0,t,5.59578650000185,None,0,70,70,67,418.8450634000037,,418.83057270000427,418.8450634000037,419.827079900002,419.827079900002,419.8604906000037,425.4284584000052,t,5.59578650000185,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
118,150,93,71,71,0,t,6.293694200001482,None,0,71,71,58,425.4439946000057,,425.431654,425.4439946000057,426.42748080000456,426.42748080000456,426.44401360000484,432.72831869999936,t,6.293694200001482,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
77,113,79,72,72,0,t,2.239830600003188,None,0,72,72,35,432.7447003000052,,432.7305453000008,432.7447003000052,433.72780140000395,433.72780140000395,433.7448494000055,435.9786715000009,t,2.239830600003188,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
41,70,63,73,73,0,t,3.610497399997257,None,0,73,73,53,435.99500830000034,,435.9813940000022,435.99500830000034,436.97968400000536,436.97968400000536,436.99570040000253,440.59576980000566,t,3.610497399997257,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
167,181,164,74,74,0,t,2.0552590000006603,None,0,74,74,97,440.6117741000053,,440.59822800000256,440.6117741000053,441.5952546000044,441.5952546000044,441.6119239000036,443.6623299999992,t,2.0552590000006603,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
10,20,33,75,75,0,l,5.878421099994739,None,0,75,75,7,443.6789936999994,,443.6649441000045,443.6789936999994,444.6623164000048,444.6623164000048,444.67929860000004,450.5460982000004,l,5.878421099994739,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
15,35,13,76,76,0,l,20.35961430000316,None,0,76,76,1,450.5627437000003,,450.5483494,450.5627437000003,451.54589800000394,451.54589800000394,451.5628534999996,471.91372070000216,l,20.35961430000316,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
204,220,14,77,77,0,t,7.571527799998876,None,0,77,77,84,471.9302400000015,,471.91644120000274,471.9302400000015,472.91429410000273,472.91429410000273,472.93048830000043,480.49801840000146,t,7.571527799998876,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
11,51,64,78,78,0,l,1.5295486000031815,None,0,78,78,8,480.5139057999986,,480.50029650000215,480.5139057999986,481.4975689000057,481.4975689000057,481.51424500000576,483.03138089999993,l,1.5295486000031815,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
65,96,73,79,79,0,t,3.401643700002751,None,0,79,79,70,483.0478316000008,,483.03441849999945,483.0478316000008,484.03117190000194,484.03117190000194,484.0490720000016,487.44845160000114,t,3.401643700002751,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
58,95,24,80,80,0,t,2.943287300004158,None,0,80,80,76,487.4645779000057,,487.45102410000254,487.4645779000057,488.4478744000007,488.4478744000007,488.464321200001,491.3984109000012,t,2.943287300004158,None,001,001,2025-10-28_12h09.40.431,delay_discounting_exp,,2025.1.1,60.00726087796803,2025-10-28 12h09.47.210914 +0530,
