pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,routine_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.3273423999780789,None,,,,,2,2,10,2,,,,,29.125297499995213,,29.1092326999933,29.125297499995213,30.108437899994897,30.108437899994897,30.108437899994897,30.108437899994897,30.124738700018497,31.10940740001388,31.10940740001388,31.442856400011806,c,1,0.3273423999780789,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,11,3,2,z,1,0.5503882000048179,None,,,,,2,3,11,3,,,,,31.45830689999275,,31.4433198000188,31.45830689999275,32.45865250000497,32.45865250000497,32.45865250000497,32.45865250000497,32.45865250000497,33.45754800000577,33.45754800000577,34.025226400000975,z,1,0.5503882000048179,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,12,0,3,x,1,0.5962874999968335,None,,,,,3,0,12,0,,,,,34.04146549999132,,34.0255513000011,34.04146549999132,35.02467959999922,35.02467959999922,35.02467959999922,35.02467959999922,35.04092140001012,36.02545960000134,36.02545960000134,36.62533159999293,x,1,0.5962874999968335,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,13,1,3,v,1,0.5824311000178568,None,,,,,3,1,13,1,,,,,36.64092249999521,,36.625690599990776,36.64092249999521,37.6409466000041,37.6409466000041,37.6409466000041,37.6409466000041,37.6409466000041,38.62425860000076,38.62425860000076,39.208228000003146,v,1,0.5824311000178568,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,14,2,3,c,1,0.959342199988896,None,,,,,3,2,14,2,,,,,39.22432949999347,,39.20851309999125,39.22432949999347,40.20944299999974,40.20944299999974,40.20944299999974,40.20944299999974,40.22701669999515,41.20919490000233,41.20919490000233,42.17710729999817,c,1,0.959342199988896,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,15,3,3,z,1,0.6672729999991134,None,,,,,3,3,15,3,,,,,42.19218969999929,,42.17773880000459,42.19218969999929,43.17623750001076,43.17623750001076,43.17623750001076,43.17623750001076,43.19244310000795,44.176665000006324,44.176665000006324,44.85968690001755,z,1,0.6672729999991134,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,16,0,4,x,1,0.7696402999863494,None,,,,,4,0,16,0,,,,,44.87627120001707,,44.86008260000381,44.87627120001707,45.86001760000363,45.86001760000363,45.86001760000363,45.86001760000363,45.876725100009935,46.85984499999904,46.85984499999904,47.645674600003986,x,1,0.7696402999863494,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,17,1,4,v,1,0.4524010999884922,None,,,,,4,1,17,1,,,,,47.65940140001476,,47.646303899993654,47.65940140001476,48.65933980001137,48.65933980001137,48.65933980001137,48.65933980001137,48.65933980001137,49.65883180001401,49.65883180001401,50.12494710000465,v,1,0.4524010999884922,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,18,2,4,c,1,0.48884070001076907,None,,,,,4,2,18,2,,,,,50.14173430000665,,50.12531870001112,50.14173430000665,51.12548429999151,51.12548429999151,51.12548429999151,51.12548429999151,51.141666600015014,52.14133730001049,52.14133730001049,52.64232959999936,c,1,0.48884070001076907,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,19,3,4,z,1,0.3435184999834746,None,,,,,4,3,19,3,,,,,52.65792200001306,,52.64261740000802,52.65792200001306,53.642087000014726,53.642087000014726,53.642087000014726,53.642087000014726,53.65804800001206,54.6413986000116,54.6413986000116,54.99384519999148,z,1,0.3435184999834746,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,20,0,5,x,1,0.43278420000569895,None,,,,,5,0,20,0,,,,,55.008811300009256,,54.99436479998985,55.008811300009256,56.010439700010465,56.010439700010465,56.010439700010465,56.010439700010465,56.010439700010465,57.01092470000731,57.01092470000731,57.45951360001345,x,1,0.43278420000569895,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,21,1,5,v,1,0.37334829999599606,None,,,,,5,1,21,1,,,,,57.476146300003165,,57.46010039999965,57.476146300003165,58.45885460000136,58.45885460000136,58.45885460000136,58.45885460000136,58.47589600001811,59.45966829999816,59.45966829999816,59.84342459999607,v,1,0.37334829999599606,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,22,2,5,c,1,0.9497880999988411,None,,,,,5,2,22,2,,,,,59.85850960001699,,59.84381610000855,59.85850960001699,60.85883479999029,60.85883479999029,60.85883479999029,60.85883479999029,60.85883479999029,61.84195840000757,61.84195840000757,62.80987890000688,c,1,0.9497880999988411,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,23,3,5,z,1,0.4171097000071313,None,,,,,5,3,23,3,,,,,62.82586790001369,,62.810676299995976,62.82586790001369,63.80974860000424,63.80974860000424,63.80974860000424,63.80974860000424,63.82693050001399,64.81067930001882,64.81067930001882,65.24299090000568,z,1,0.4171097000071313,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,24,0,6,x,1,0.2866974000062328,None,,,,,6,0,24,0,,,,,65.26064170000609,,65.24341570000979,65.26064170000609,66.24285070001497,66.24285070001497,66.24285070001497,66.24285070001497,66.27677009999752,67.24304679999477,67.24304679999477,67.54321860001073,x,1,0.2866974000062328,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,25,1,6,v,1,0.2318434999906458,None,,,,,6,1,25,1,,,,,67.5593882999965,,67.54361459999927,67.5593882999965,68.54296039999463,68.54296039999463,68.54296039999463,68.54296039999463,68.55848140001763,69.54362250000122,69.54362250000122,69.77722700001323,v,1,0.2318434999906458,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,26,2,6,c,1,0.22598230000585318,None,,,,,6,2,26,2,,,,,69.79183960001683,,69.77779849999934,69.79183960001683,70.79191150001134,70.79191150001134,70.79191150001134,70.79191150001134,70.79191150001134,71.79297680000309,71.79297680000309,72.02578590001212,c,1,0.22598230000585318,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,27,3,6,z,1,0.6370428999944124,None,,,,,6,3,27,3,,,,,72.04272279998986,,72.02626270000474,72.04272279998986,73.02581099999952,73.02581099999952,73.02581099999952,73.02581099999952,73.04301150000538,74.02573580000899,74.02573580000899,74.67593970001326,z,1,0.6370428999944124,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,28,0,7,x,1,0.2493644000205677,None,,,,,7,0,28,0,,,,,74.69299519999186,,74.67633859999478,74.69299519999186,75.67594119999558,75.67594119999558,75.67594119999558,75.67594119999558,75.69233769999119,76.6760167000175,76.6760167000175,76.94239889999153,x,1,0.2493644000205677,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,29,1,7,v,1,0.6065165000036359,None,,,,,7,1,29,1,,,,,76.95828150000307,,76.942798700009,76.95828150000307,77.94289559999015,77.94289559999015,77.94289559999015,77.94289559999015,77.9603396000166,78.94347950001247,78.94347950001247,79.55964500000118,v,1,0.6065165000036359,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,30,2,7,c,1,0.2436323000001721,None,,,,,7,2,30,2,,,,,79.57619530000375,,79.56004100001883,79.57619530000375,80.56046490001609,80.56046490001609,80.56046490001609,80.56046490001609,80.57618150001508,81.55866110001807,81.55866110001807,81.80919309999445,c,1,0.2436323000001721,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,31,3,7,z,1,0.572708399995463,None,,,,,7,3,31,3,,,,,81.82618050000747,,81.80958249999094,81.82618050000747,82.80934330000309,82.80934330000309,82.80934330000309,82.80934330000309,82.82675979999476,83.80948270001682,83.80948270001682,84.39416210001218,z,1,0.572708399995463,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,32,0,8,x,1,0.36009119998198,None,,,,,8,0,32,0,,,,,84.40969940001378,,84.39464340000995,84.40969940001378,85.39428510001744,85.39428510001744,85.39428510001744,85.39428510001744,85.41070020000916,86.40994119999232,86.40994119999232,86.77691899999627,x,1,0.36009119998198,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,33,1,8,v,1,0.3015672000183258,None,,,,,8,1,33,1,,,,,86.79288250001264,,86.77751509999507,86.79288250001264,87.7772069000057,87.7772069000057,87.7772069000057,87.7772069000057,87.79405520000728,88.77754340000683,88.77754340000683,89.09450400000787,v,1,0.3015672000183258,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,34,2,8,c,1,0.4128519000078086,None,,,,,8,2,34,2,,,,,89.10967219999293,,89.09517420001794,89.10967219999293,90.09393840000848,90.09393840000848,90.09393840000848,90.09393840000848,90.11051440000301,91.09435450000456,91.09435450000456,91.51018660000409,c,1,0.4128519000078086,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,35,3,8,z,1,0.4699028999893926,None,,,,,8,3,35,3,,,,,91.52632420000737,,91.51057849999052,91.52632420000737,92.51096519999555,92.51096519999555,92.51096519999555,92.51096519999555,92.52741830001469,93.51071130001219,93.51071130001219,93.9938519000134,z,1,0.4699028999893926,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,36,0,9,x,1,0.397634900000412,None,,,,,9,0,36,0,,,,,94.0096496999904,,93.9944911999919,94.0096496999904,94.99414019999676,94.99414019999676,94.99414019999676,94.99414019999676,95.01004550000653,95.993006100005,95.993006100005,96.39415400000871,x,1,0.397634900000412,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,37,1,9,v,1,0.32788179998169653,None,,,,,9,1,37,1,,,,,96.4094802000036,,96.39462939999066,96.4094802000036,97.39375449999352,97.39375449999352,97.39375449999352,97.39375449999352,97.41005659999792,98.39388720001443,98.39388720001443,98.72697089999565,v,1,0.32788179998169653,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,38,2,9,c,1,0.3520489000075031,None,,,,,9,2,38,2,,,,,98.74271439999575,,98.72742860001745,98.74271439999575,99.72749819999444,99.72749819999444,99.72749819999444,99.72749819999444,99.74402119999286,100.7274480999913,100.7274480999913,101.095484999998,c,1,0.3520489000075031,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,39,3,9,z,1,0.478987300011795,None,,,,,9,3,39,3,,,,,101.10924009999144,,101.09593139999197,101.10924009999144,102.11084840001422,102.11084840001422,102.11084840001422,102.11084840001422,102.11084840001422,103.10989960000734,103.10989960000734,103.59357719999389,z,1,0.478987300011795,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,40,0,10,x,1,0.5850860000064131,None,,,,,10,0,40,0,,,,,103.61268369999016,,103.59397290000925,103.61268369999016,104.59349550001207,104.59349550001207,104.59349550001207,104.59349550001207,104.62761940000928,105.59435480000684,105.59435480000684,106.19431560000521,x,1,0.5850860000064131,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,41,1,10,v,1,0.39183069998398423,None,,,,,10,1,41,1,,,,,106.2106189999904,,106.19472060000408,106.2106189999904,107.1943930000125,107.1943930000125,107.1943930000125,107.1943930000125,107.21091480000177,108.19431409999379,108.19431409999379,108.59490940000978,v,1,0.39183069998398423,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,42,2,10,c,1,0.42532939999364316,None,,,,,10,2,42,2,,,,,108.60929240001133,,108.59535489999689,108.60929240001133,109.59353559999727,109.59353559999727,109.59353559999727,109.59353559999727,109.61071730000549,110.59425700001884,110.59425700001884,111.02879690000555,c,1,0.42532939999364316,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,43,3,10,z,1,0.570462800009409,None,,,,,10,3,43,3,,,,,111.0425164999906,,111.02924289999646,111.0425164999906,112.04266380000627,112.04266380000627,112.04266380000627,112.04266380000627,112.04266380000627,113.04434190000757,113.04434190000757,113.62935570001719,z,1,0.570462800009409,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,44,0,11,x,1,0.44939319998957217,None,,,,,11,0,44,0,,,,,113.6430697000178,,113.62991799999145,113.6430697000178,114.64406859999872,114.64406859999872,114.64406859999872,114.64406859999872,114.64406859999872,115.64395950001199,115.64395950001199,116.1101367000083,x,1,0.44939319998957217,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,45,1,11,v,1,0.5529609000077471,None,,,,,11,1,45,1,,,,,116.12745100000757,,116.11055260000285,116.12745100000757,117.11099970000214,117.11099970000214,117.11099970000214,117.11099970000214,117.12777130000177,118.11104439999326,118.11104439999326,118.67778540001018,v,1,0.5529609000077471,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,46,2,11,c,1,0.6008023000031244,None,,,,,11,2,46,2,,,,,118.6939740999951,,118.67828069999814,118.6939740999951,119.69331450000755,119.69331450000755,119.69331450000755,119.69331450000755,119.69331450000755,120.6775864000083,120.6775864000083,121.29416340001626,c,1,0.6008023000031244,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,47,3,11,z,1,0.6091445999918506,None,,,,,11,3,47,3,,,,,121.31132500001695,,121.29458869999507,121.31132500001695,122.29489350001677,122.29489350001677,122.29489350001677,122.29489350001677,122.3113452999969,123.29425890001585,123.29425890001585,123.91437690000748,z,1,0.6091445999918506,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,48,0,12,x,1,0.394358799996553,None,,,,,12,0,48,0,,,,,123.92598820000421,,123.91478990000905,123.92598820000421,124.92723860000842,124.92723860000842,124.92723860000842,124.92723860000842,124.92723860000842,125.92760590001126,125.92760590001126,126.32792690000497,x,1,0.394358799996553,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,49,1,12,v,1,0.5308429000142496,None,,,,,12,1,49,1,,,,,126.34365450000041,,126.32842520001577,126.34365450000041,127.32732949999627,127.32732949999627,127.32732949999627,127.32732949999627,127.34360140000354,128.32786610000767,128.32786610000767,128.8604520999943,v,1,0.5308429000142496,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,50,2,12,c,1,0.511562400002731,None,,,,,12,2,50,2,,,,,128.8770067000005,,128.86091119999764,128.8770067000005,129.8613156999927,129.8613156999927,129.8613156999927,129.8613156999927,129.87751620000927,130.86160100001143,130.86160100001143,131.37866660000873,c,1,0.511562400002731,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,51,3,12,z,1,0.4683221000013873,None,,,,,12,3,51,3,,,,,131.39351769999485,,131.37928540000576,131.39351769999485,132.39373999999953,132.39373999999953,132.39373999999953,132.39373999999953,132.39373999999953,133.3780902000144,133.3780902000144,133.86215390000143,z,1,0.4683221000013873,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,52,0,13,x,1,0.5511871000053361,None,,,,,13,0,52,0,,,,,133.87693230001605,,133.86260759999277,133.87693230001605,134.87684050001553,134.87684050001553,134.87684050001553,134.87684050001553,134.87684050001553,135.8611855999916,135.8611855999916,136.42782230000012,x,1,0.5511871000053361,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
150,v,53,1,13,v,1,0.6323307999991812,None,,,,,13,1,53,1,,,,,136.44311140000354,,136.4281612999912,136.44311140000354,137.44377640000312,137.44377640000312,137.44377640000312,137.44377640000312,137.44377640000312,138.42838699999265,138.42838699999265,139.06179770000745,v,1,0.6323307999991812,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
50,c,54,2,13,c,1,0.5689784999995027,None,,,,,13,2,54,2,,,,,139.07632590000867,,139.0622444000037,139.07632590000867,140.07795520001673,140.07795520001673,140.07795520001673,140.07795520001673,140.07795520001673,141.06024720001733,141.06024720001733,141.64515960001154,c,1,0.5689784999995027,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-150,z,55,3,13,z,1,0.49558560000150464,None,,,,,13,3,55,3,,,,,141.66017039999133,,141.6456121999945,141.66017039999133,142.66127139999298,142.66127139999298,142.66127139999298,142.66127139999298,142.66127139999298,143.64415290000034,143.64415290000034,144.14498340000864,z,1,0.49558560000150464,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
-50,x,56,0,14,x,1,0.46931330001098104,None,,,,,14,0,56,0,,,,,144.1602625999949,,144.14553909999086,144.1602625999949,145.14465840000776,145.14465840000776,145.14465840000776,145.14465840000776,145.1612812000094,146.14470360000269,146.14470360000269,146.62865910000983,x,1,0.46931330001098104,None,,,,,,,,,,,,,,,333,001,2025-10-02_01h35.33.085,Motor_sequence_exp,,2025.1.1,59.89731204728148,2025-10-02 01h35.46.788180 +0530,
