9.0724 	INFO 	Loaded monitor calibration from ['2025_08_12 09:11']
9.0835 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
9.4777 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
9.4778 	INFO 	OpenGL version supported by driver is 4..
9.5207 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DC3D669B10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DC3D669AB0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001DC3D71F370>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.5208 	EXP 	window1: backgroundImage = ''
9.5208 	EXP 	window1: backgroundFit = 'none'
10.0087 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.0088 	EXP 	window1: recordFrameIntervals = False
10.1942 	EXP 	window1: recordFrameIntervals = True
10.5448 	EXP 	Screen (0) actual frame rate measured at 60.75Hz
10.5448 	EXP 	window1: recordFrameIntervals = False
10.6017 	INFO 	keyboard.Keyboard is using ptb backend.
10.6018 	EXP 	Word_priming_exp: status = STARTED
10.6344 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.7624 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
10.7642 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.8618 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click on Submit', units='height', win=Window(...), wrapWidth=1)
0.0143 	EXP 	slider: autoLog = True
0.0143 	EXP 	slider: styleTweaks = []
0.0143 	EXP 	slider: styleTweaks = []
0.0143 	EXP 	slider: styleTweaks = []
0.0143 	EXP 	slider: styleTweaks = []
0.0143 	EXP 	slider: contrast = 1.0
0.0143 	EXP 	slider: markerPos = None
0.0143 	EXP 	slider: autoLog = True
0.0143 	EXP 	textbox: autoLog = True
0.0239 	EXP 	Imported study_words_cvs.csv as conditions, 15 conditions, 1 params
0.0243 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'poster', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0474 	EXP 	text: height = np.float64(0.05)
0.0474 	EXP 	text: height = np.float64(0.05)
0.0474 	EXP 	text: height = np.float64(0.05)
0.0474 	EXP 	text: text = 'poster'
0.0474 	EXP 	slider: markerPos = None
0.0474 	EXP 	slider: markerPos = None
0.0474 	EXP 	text: autoDraw = True
0.0474 	EXP 	slider: autoDraw = True
3.7702 	DATA 	Mouse: Left button down, pos=(515,217)
3.7840 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.8019 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.8183 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.8354 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.8512 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.8684 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.8852 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.9019 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
3.9083 	DATA 	Mouse:  Left button up, pos=(515,217)
3.9188 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
4.0045 	EXP 	slider: markerPos = np.float64(1.3518518518518519)
4.0061 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'phone', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.0226 	EXP 	text: autoDraw = False
4.0226 	EXP 	slider: autoDraw = False
4.0226 	EXP 	text: height = np.float64(0.05)
4.0226 	EXP 	text: height = np.float64(0.05)
4.0226 	EXP 	text: height = np.float64(0.05)
4.0226 	EXP 	text: text = 'phone'
4.0226 	EXP 	slider: markerPos = None
4.0226 	EXP 	slider: markerPos = None
4.0226 	EXP 	text: autoDraw = True
4.0226 	EXP 	slider: autoDraw = True
10.2749 	DATA 	Mouse: Left button down, pos=(623,217)
10.2902 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.3069 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.3247 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.3395 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.3574 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.3750 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.3897 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.4068 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.4135 	DATA 	Mouse:  Left button up, pos=(623,217)
10.4245 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
10.4408 	EXP 	slider: markerPos = np.float64(1.7518518518518518)
