thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(0.34629629629629627)],[np.float64(0.47962962962962963)],[1],[0],[0],[3.751392500000293],['target'],55,0,55,0,136.00724040000023,,5,135.99409639999976,136.00724040000023,136.00724040000023,0.015069799999764655,139.74557129999994,[np.float64(0.34629629629629627)],[np.float64(0.47962962962962963)],[1],[0],[0],[3.751392500000293],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
56,0,56,[np.float64(0.20277777777777778)],[np.float64(0.44351851851851853)],[1],[0],[0],[1.1848356999998941],['target'],56,0,56,0,139.77491290000034,,5,139.7606835000006,139.77491290000034,139.77491290000034,0.014980500000092434,140.94560119999915,[np.float64(0.20277777777777778)],[np.float64(0.44351851851851853)],[1],[0],[0],[1.1848356999998941],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
57,0,57,[np.float64(-0.4685185185185185)],[np.float64(-0.1648148148148148)],[1],[0],[0],[1.7340617000008933],['target'],57,0,57,0,140.97608880000007,,5,140.96172970000043,140.97608880000007,140.97608880000007,0.01590359999863722,142.69587739999952,[np.float64(-0.4685185185185185)],[np.float64(-0.1648148148148148)],[1],[0],[0],[1.7340617000008933],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
58,0,58,[np.float64(0.22037037037037038)],[np.float64(0.1425925925925926)],[1],[0],[0],[1.6171170999987226],[None],58,0,58,0,142.72761399999945,,5,142.71295309999914,142.72761399999945,142.72761399999945,0.01694570000108797,144.33015469999918,[np.float64(0.22037037037037038)],[np.float64(0.1425925925925926)],[1],[0],[0],[1.6171170999987226],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
59,0,59,[np.float64(0.05092592592592592)],[np.float64(-0.2222222222222222)],[1],[0],[0],[2.1425945999999385],['target'],59,0,59,0,144.38020490000054,,10,144.36162560000048,144.38020490000054,144.38020490000054,0.031347600001026876,146.5043102999989,[np.float64(0.05092592592592592)],[np.float64(-0.2222222222222222)],[1],[0],[0],[2.1425945999999385],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
60,0,60,[np.float64(-0.30648148148148147)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.5016761000006227],['target'],60,0,60,0,146.53447919999962,,5,146.52063330000055,146.53447919999962,146.53447919999962,0.016166200000952813,148.02239629999895,[np.float64(-0.30648148148148147)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.5016761000006227],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
61,0,61,[np.float64(0.14907407407407408)],[np.float64(0.46111111111111114)],[1],[0],[0],[5.112662899999123],[None],61,0,61,0,148.06829839999955,,10,148.05105559999902,148.06829839999955,148.06829839999955,0.028534200000649435,153.16382150000027,[np.float64(0.14907407407407408)],[np.float64(0.46111111111111114)],[1],[0],[0],[5.112662899999123],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
62,0,62,[np.float64(-0.1712962962962963)],[np.float64(0.2361111111111111)],[1],[0],[0],[3.4852072000012413],[None],62,0,62,0,153.193308599999,,5,153.17928960000063,153.193308599999,153.193308599999,0.01526440000088769,156.66459720000057,[np.float64(-0.1712962962962963)],[np.float64(0.2361111111111111)],[1],[0],[0],[3.4852072000012413],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
63,0,63,[np.float64(0.27314814814814814)],[np.float64(-0.29814814814814816)],[1],[0],[0],[2.940713699999833],['target'],63,0,63,0,156.71642529999917,,10,156.6991865,156.71642529999917,156.71642529999917,0.034471299999495386,159.63998489999904,[np.float64(0.27314814814814814)],[np.float64(-0.29814814814814816)],[1],[0],[0],[2.940713699999833],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
64,0,64,[np.float64(0.23981481481481481)],[np.float64(0.2518518518518518)],[1],[0],[0],[2.211265899999489],['target'],64,0,64,0,159.68734509999922,,10,159.66967110000041,159.68734509999922,159.68734509999922,0.0295272000003024,161.88102330000038,[np.float64(0.23981481481481481)],[np.float64(0.2518518518518518)],[1],[0],[0],[2.211265899999489],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
65,0,65,[np.float64(0.22037037037037038)],[np.float64(-0.1361111111111111)],[1],[0],[0],[3.13504710000052],[None],65,0,65,0,161.91145420000066,,5,161.89707129999988,161.91145420000066,161.91145420000066,0.015885200000411714,165.0322118999993,[np.float64(0.22037037037037038)],[np.float64(-0.1361111111111111)],[1],[0],[0],[3.13504710000052],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
66,0,66,[np.float64(-0.10185185185185185)],[np.float64(0.04351851851851852)],[1],[0],[0],[1.3332252999989578],['target'],66,0,66,0,165.06195509999998,,5,165.0482209999991,165.06195509999998,165.06195509999998,0.01588129999981902,166.38152869999976,[np.float64(-0.10185185185185185)],[np.float64(0.04351851851851852)],[1],[0],[0],[1.3332252999989578],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
67,0,67,[np.float64(-0.024074074074074074)],[np.float64(0.21388888888888888)],[1],[0],[0],[1.41118970000025],[None],67,0,67,0,166.4297029999998,,10,166.41261680000025,166.4297029999998,166.4297029999998,0.030953699999372475,167.82399260000057,[np.float64(-0.024074074074074074)],[np.float64(0.21388888888888888)],[1],[0],[0],[1.41118970000025],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
68,0,68,[np.float64(0.014814814814814815)],[np.float64(-0.006481481481481481)],[1],[0],[0],[1.2963632000009966],[None],68,0,68,0,167.86995249999927,,10,167.85263929999928,167.86995249999927,167.86995249999927,0.028327899999567308,169.14909660000012,[np.float64(0.014814814814814815)],[np.float64(-0.006481481481481481)],[1],[0],[0],[1.2963632000009966],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
69,0,69,[np.float64(-0.010185185185185186)],[np.float64(-0.3287037037037037)],[1],[0],[0],[2.5105795999988914],['target'],69,0,69,0,169.19709770000009,,10,169.17918970000028,169.19709770000009,169.19709770000009,0.02992379999886907,171.68987150000066,[np.float64(-0.010185185185185186)],[np.float64(-0.3287037037037037)],[1],[0],[0],[2.5105795999988914],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
70,0,70,[np.float64(-0.49444444444444446)],[np.float64(-0.040740740740740744)],[1],[0],[0],[1.7851408000005904],['target'],70,0,70,0,171.72016339999936,,5,171.70603440000014,171.72016339999936,171.72016339999936,0.016001300000425545,173.49125880000065,[np.float64(-0.49444444444444446)],[np.float64(-0.040740740740740744)],[1],[0],[0],[1.7851408000005904],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
71,0,71,[np.float64(-0.2638888888888889)],[np.float64(0.3972222222222222)],[1],[0],[0],[3.2336744999993243],['target'],71,0,71,0,173.51963009999963,,5,173.5064414999997,173.51963009999963,173.51963009999963,0.015060899999298272,176.74019709999993,[np.float64(-0.2638888888888889)],[np.float64(0.3972222222222222)],[1],[0],[0],[3.2336744999993243],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
72,0,72,[np.float64(0.032407407407407406)],[np.float64(0.16574074074074074)],[1],[0],[0],[2.6177452000010817],['target'],72,0,72,0,176.7707878000001,,5,176.75622379999913,176.7707878000001,176.7707878000001,0.015890599999693222,179.37406519999968,[np.float64(0.032407407407407406)],[np.float64(0.16574074074074074)],[1],[0],[0],[2.6177452000010817],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
73,0,73,[np.float64(0.2101851851851852)],[np.float64(0.023148148148148147)],[1],[0],[0],[1.5508559000008972],['target'],73,0,73,0,179.40511519999927,,5,179.3906922999995,179.40511519999927,179.40511519999927,0.01649109999925713,180.94163189999927,[np.float64(0.2101851851851852)],[np.float64(0.023148148148148147)],[1],[0],[0],[1.5508559000008972],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
74,0,74,[np.float64(-0.09074074074074075)],[np.float64(-0.41574074074074074)],[1],[0],[0],[2.1507925000005343],[None],74,0,74,0,180.9702756000006,,5,180.95724340000015,180.9702756000006,180.9702756000006,0.015483600000152364,183.10812020000049,[np.float64(-0.09074074074074075)],[np.float64(-0.41574074074074074)],[1],[0],[0],[2.1507925000005343],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
75,0,75,[np.float64(-0.37222222222222223)],[np.float64(0.023148148148148147)],[1],[0],[0],[1.8451156999999512],['target'],75,0,75,0,183.15518639999937,,10,183.1375074000007,183.15518639999937,183.15518639999937,0.029261600000609178,184.9827071999989,[np.float64(-0.37222222222222223)],[np.float64(0.023148148148148147)],[1],[0],[0],[1.8451156999999512],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
76,0,76,[np.float64(-0.14074074074074075)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.4291041000014957],['target'],76,0,76,0,185.0354499999994,,10,185.01231740000003,185.0354499999994,185.0354499999994,0.029454100000293693,186.44151020000027,[np.float64(-0.14074074074074075)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.4291041000014957],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
77,0,77,[np.float64(-0.29814814814814816)],[np.float64(-0.31203703703703706)],[1],[0],[0],[1.4503162000000884],[None],77,0,77,0,186.47079769999982,,5,186.45742880000034,186.47079769999982,186.47079769999982,0.015737499999886495,187.90782670000044,[np.float64(-0.29814814814814816)],[np.float64(-0.31203703703703706)],[1],[0],[0],[1.4503162000000884],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
78,0,78,[np.float64(0.22314814814814815)],[np.float64(-0.40370370370370373)],[1],[0],[0],[1.780295099999421],[None],78,0,78,0,187.95379409999987,,10,187.9362184999991,187.95379409999987,187.95379409999987,0.028263499998502084,189.71660340000017,[np.float64(0.22314814814814815)],[np.float64(-0.40370370370370373)],[1],[0],[0],[1.780295099999421],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
79,0,79,[np.float64(0.12129629629629629)],[np.float64(0.4648148148148148)],[1],[0],[0],[1.6175402000008035],[None],79,0,79,0,189.74672869999995,,5,189.732774099999,189.74672869999995,189.74672869999995,0.016007899999749498,191.35039519999918,[np.float64(0.12129629629629629)],[np.float64(0.4648148148148148)],[1],[0],[0],[1.6175402000008035],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
80,0,80,[np.float64(-0.3435185185185185)],[np.float64(-0.11666666666666667)],[1],[0],[0],[2.3799120000003313],['target'],80,0,80,0,191.3964847999996,,10,191.3792728999997,191.3964847999996,191.3964847999996,0.028752199999871664,193.75927109999975,[np.float64(-0.3435185185185185)],[np.float64(-0.11666666666666667)],[1],[0],[0],[2.3799120000003313],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
81,0,81,[np.float64(-0.03611111111111111)],[np.float64(0.000925925925925926)],[1],[0],[0],[2.16236470000149],['target'],81,0,81,0,193.8052575999991,,10,193.78761099999974,193.8052575999991,193.8052575999991,0.028169200000775163,195.95006699999976,[np.float64(-0.03611111111111111)],[np.float64(0.000925925925925926)],[1],[0],[0],[2.16236470000149],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
82,0,82,[np.float64(-0.44537037037037036)],[np.float64(0.20925925925925926)],[1],[0],[0],[1.394062600000325],['target'],82,0,82,0,195.99906179999925,,10,195.98124439999992,195.99906179999925,195.99906179999925,0.030984400000306778,197.3753959000005,[np.float64(-0.44537037037037036)],[np.float64(0.20925925925925926)],[1],[0],[0],[1.394062600000325],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
83,0,83,[np.float64(-0.23055555555555557)],[np.float64(-0.07407407407407407)],[1],[0],[0],[1.5009642999993957],['target'],83,0,83,0,197.40662220000013,,5,197.39162399999987,197.40662220000013,197.40662220000013,0.01606080000055954,198.89268859999902,[np.float64(-0.23055555555555557)],[np.float64(-0.07407407407407407)],[1],[0],[0],[1.5009642999993957],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
84,0,84,[np.float64(0.2953703703703704)],[np.float64(0.17777777777777778)],[1],[0],[0],[2.5454279000005045],['target'],84,0,84,0,198.9402743999999,,10,198.9224567000001,198.9402743999999,198.9402743999999,0.029634600001372746,201.4679441999997,[np.float64(0.2953703703703704)],[np.float64(0.17777777777777778)],[1],[0],[0],[2.5454279000005045],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
85,0,85,[np.float64(-0.19814814814814816)],[np.float64(-0.4444444444444444)],[1],[0],[0],[2.868262699999832],['target'],85,0,85,0,201.49753000000055,,5,201.48340629999984,201.49753000000055,201.49753000000055,0.015304500000638654,204.35175489999892,[np.float64(-0.19814814814814816)],[np.float64(-0.4444444444444444)],[1],[0],[0],[2.868262699999832],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
86,0,86,[np.float64(0.2916666666666667)],[np.float64(0.1962962962962963)],[1],[0],[0],[2.67955240000083],['target'],86,0,86,0,204.39669680000043,,10,204.38026150000042,204.39669680000043,204.39669680000043,0.028398899999956484,207.05989640000007,[np.float64(0.2916666666666667)],[np.float64(0.1962962962962963)],[1],[0],[0],[2.67955240000083],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
87,0,87,[np.float64(0.17962962962962964)],[np.float64(0.3453703703703704)],[1],[0],[0],[1.5337813999994978],['target'],87,0,87,0,207.08873999999923,,5,207.0752881999997,207.08873999999923,207.08873999999923,0.015230200000587502,208.6091575999999,[np.float64(0.17962962962962964)],[np.float64(0.3453703703703704)],[1],[0],[0],[1.5337813999994978],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
88,0,88,[np.float64(0.43703703703703706)],[np.float64(0.026851851851851852)],[1],[0],[0],[3.8277701000006346],['target'],88,0,88,0,208.65756519999923,,10,208.64004100000056,208.65756519999923,208.65756519999923,0.030749700001251767,212.46789519999948,[np.float64(0.43703703703703706)],[np.float64(0.026851851851851852)],[1],[0],[0],[3.8277701000006346],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
89,0,89,[np.float64(0.13425925925925927)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.416874499998812],['target'],89,0,89,0,212.49953710000045,,5,212.4850375999995,212.49953710000045,212.49953710000045,0.01697950000016135,213.90199550000034,[np.float64(0.13425925925925927)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.416874499998812],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
90,0,90,[np.float64(0.25)],[np.float64(0.3962962962962963)],[1],[0],[0],[3.2176765000003797],['target'],90,0,90,0,213.93192309999904,,5,213.91830130000017,213.93192309999904,213.93192309999904,0.01618120000057388,217.13608249999925,[np.float64(0.25)],[np.float64(0.3962962962962963)],[1],[0],[0],[3.2176765000003797],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
91,0,91,[np.float64(-0.21666666666666667)],[np.float64(0.39537037037037037)],[1],[0],[0],[2.699691800000437],['target'],91,0,91,0,217.1699523999996,,5,217.15622110000004,217.1699523999996,217.1699523999996,0.019969900000432972,219.85595049999938,[np.float64(-0.21666666666666667)],[np.float64(0.39537037037037037)],[1],[0],[0],[2.699691800000437],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
92,0,92,[np.float64(-0.2861111111111111)],[np.float64(0.22037037037037038)],[1],[0],[0],[1.6666769000003114],['target'],92,0,92,0,219.89207039999928,,10,219.87743579999915,219.89207039999928,219.89207039999928,0.021394999999756692,221.54419280000002,[np.float64(-0.2861111111111111)],[np.float64(0.22037037037037038)],[1],[0],[0],[1.6666769000003114],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
93,0,93,[np.float64(0.17037037037037037)],[np.float64(-0.05740740740740741)],[1],[0],[0],[1.935807300000306],['target'],93,0,93,0,221.58399819999977,,10,221.56879800000024,221.58399819999977,221.58399819999977,0.02447770000071614,223.50471470000048,[np.float64(0.17037037037037037)],[np.float64(-0.05740740740740741)],[1],[0],[0],[1.935807300000306],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
94,0,94,[np.float64(0.45740740740740743)],[np.float64(0.32314814814814813)],[1],[0],[0],[2.1092454999998154],['target'],94,0,94,0,223.55236990000049,,10,223.53451929999937,223.55236990000049,223.55236990000049,0.029647000001205015,225.64384459999928,[np.float64(0.45740740740740743)],[np.float64(0.32314814814814813)],[1],[0],[0],[2.1092454999998154],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
95,0,95,[np.float64(0.09074074074074075)],[np.float64(-0.43333333333333335)],[1],[0],[0],[2.7776938999995764],['target'],95,0,95,0,225.69217079999908,,10,225.6744964999998,225.69217079999908,225.69217079999908,0.030454699999609147,228.45224830000006,[np.float64(0.09074074074074075)],[np.float64(-0.43333333333333335)],[1],[0],[0],[2.7776938999995764],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
96,0,96,[np.float64(0.05555555555555555)],[np.float64(0.30185185185185187)],[1],[0],[0],[2.5164409000008163],['target'],96,0,96,0,228.49440219999997,,10,228.4780066000003,228.49440219999997,228.49440219999997,0.025641299998824252,230.99450889999935,[np.float64(0.05555555555555555)],[np.float64(0.30185185185185187)],[1],[0],[0],[2.5164409000008163],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
97,0,97,[np.float64(-0.475)],[np.float64(-0.05648148148148148)],[1],[0],[0],[1.7160294999994221],['target'],97,0,97,0,231.03462769999896,,10,231.01946379999936,231.03462769999896,231.03462769999896,0.024837599999955273,232.73555870000018,[np.float64(-0.475)],[np.float64(-0.05648148148148148)],[1],[0],[0],[1.7160294999994221],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
98,0,98,[np.float64(0.3138888888888889)],[np.float64(-0.17314814814814813)],[1],[0],[0],[1.769965299999967],[None],98,0,98,0,232.7615079999996,,5,232.74982289999934,232.7615079999996,232.7615079999996,0.01413940000020375,234.51986749999924,[np.float64(0.3138888888888889)],[np.float64(-0.17314814814814813)],[1],[0],[0],[1.769965299999967],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
99,0,99,[np.float64(-0.38425925925925924)],[np.float64(-0.1398148148148148)],[1],[0],[0],[1.8532828999996127],['target'],99,0,99,0,234.5437598999997,,5,234.53332819999923,234.5437598999997,234.5437598999997,0.013321000000360073,236.3866849999995,[np.float64(-0.38425925925925924)],[np.float64(-0.1398148148148148)],[1],[0],[0],[1.8532828999996127],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
100,0,100,[np.float64(-0.09074074074074075)],[np.float64(-0.35555555555555557)],[1],[0],[0],[2.3379273999998986],['target'],100,0,100,0,236.40863159999935,,5,236.39821440000014,236.40863159999935,236.40863159999935,0.011431599999923492,238.73623439999938,[np.float64(-0.09074074074074075)],[np.float64(-0.35555555555555557)],[1],[0],[0],[2.3379273999998986],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
101,0,101,[np.float64(0.075)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.6680749000006472],['target'],101,0,101,0,238.76556589999927,,5,238.75250500000038,238.76556589999927,238.76556589999927,0.016144600000188802,240.42066250000062,[np.float64(0.075)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.6680749000006472],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
102,0,102,[np.float64(-0.46944444444444444)],[np.float64(0.24537037037037038)],[1],[0],[0],[1.5693611999995483],['target'],102,0,102,0,240.44891819999975,,5,240.43575020000026,240.44891819999975,240.44891819999975,0.01496430000042892,242.00521769999978,[np.float64(-0.46944444444444444)],[np.float64(0.24537037037037038)],[1],[0],[0],[1.5693611999995483],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
103,0,103,[np.float64(0.16944444444444445)],[np.float64(0.12962962962962962)],[1],[0],[0],[3.867331400000694],['target'],103,0,103,0,242.03549340000063,,5,242.02203969999937,242.03549340000063,242.03549340000063,0.016673099999025,245.8894507999994,[np.float64(0.16944444444444445)],[np.float64(0.12962962962962962)],[1],[0],[0],[3.867331400000694],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
104,0,104,[np.float64(-0.3611111111111111)],[np.float64(-0.12962962962962962)],[1],[0],[0],[3.5633610999993834],['target'],104,0,104,0,245.93462200000067,,10,245.91744719999951,245.93462200000067,245.93462200000067,0.027873799999724724,249.48087359999954,[np.float64(-0.3611111111111111)],[np.float64(-0.12962962962962962)],[1],[0],[0],[3.5633610999993834],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
105,0,105,[np.float64(-0.3055555555555556)],[np.float64(-0.4546296296296296)],[1],[0],[0],[2.1854975999995077],['target'],105,0,105,0,249.50725469999998,,5,249.49518089999947,249.50725469999998,249.50725469999998,0.014162199999191216,251.68077579999954,[np.float64(-0.3055555555555556)],[np.float64(-0.4546296296296296)],[1],[0],[0],[2.1854975999995077],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
106,0,106,[np.float64(-0.36018518518518516)],[np.float64(0.3712962962962963)],[1],[0],[0],[1.9676072999991447],['target'],106,0,106,0,251.7112785999998,,5,251.69704739999906,251.7112785999998,251.7112785999998,0.01614490000065416,253.66473889999907,[np.float64(-0.36018518518518516)],[np.float64(0.3712962962962963)],[1],[0],[0],[1.9676072999991447],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
107,0,107,[np.float64(0.375)],[np.float64(-0.22314814814814815)],[1],[0],[0],[2.317025799999101],['target'],107,0,107,0,253.69440779999968,,5,253.68061560000024,253.69440779999968,253.69440779999968,0.01575849999971979,255.99773540000024,[np.float64(0.375)],[np.float64(-0.22314814814814815)],[1],[0],[0],[2.317025799999101],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
108,0,108,[np.float64(-0.13425925925925927)],[np.float64(0.30833333333333335)],[1],[0],[0],[2.567462200000591],['target'],108,0,108,0,256.0285805000003,,5,256.0147041,256.0285805000003,256.0285805000003,0.01683700000103272,258.5822472,[np.float64(-0.13425925925925927)],[np.float64(0.30833333333333335)],[1],[0],[0],[2.567462200000591],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
109,0,109,[np.float64(-0.09259259259259259)],[np.float64(-0.26944444444444443)],[1],[0],[0],[2.7333939999989525],['target'],109,0,109,0,258.6139602000003,,5,258.60005590000037,258.6139602000003,258.6139602000003,0.017677699999694596,261.3335296999994,[np.float64(-0.09259259259259259)],[np.float64(-0.26944444444444443)],[1],[0],[0],[2.7333939999989525],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
110,0,110,[np.float64(0.4601851851851852)],[np.float64(0.07685185185185185)],[1],[0],[0],[3.7284299000002648],['target'],110,0,110,0,261.38152939999964,,10,261.36419620000015,261.38152939999964,261.38152939999964,0.03054329999940819,265.09271230000013,[np.float64(0.4601851851851852)],[np.float64(0.07685185185185185)],[1],[0],[0],[3.7284299000002648],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
