9.4153 	INFO 	Loaded monitor calibration from ['2025_08_12 09:11']
9.4286 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
10.1792 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
10.1792 	INFO 	OpenGL version supported by driver is 4..
10.2541 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C17CAA4FA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C17CAA4F40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C100096800>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.2542 	EXP 	window1: backgroundImage = ''
10.2542 	EXP 	window1: backgroundFit = 'none'
10.6648 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.6649 	EXP 	window1: recordFrameIntervals = False
10.8566 	EXP 	window1: recordFrameIntervals = True
11.0402 	EXP 	Screen (0) actual frame rate measured at 60.01Hz
11.0402 	EXP 	window1: recordFrameIntervals = False
11.1053 	INFO 	keyboard.Keyboard is using ptb backend.
11.1054 	INFO 	keyboard.Keyboard is using ptb backend.
11.1055 	EXP 	delay_discounting_exp: status = STARTED
11.1110 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.1444 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0186 	EXP 	Imported discounting.xlsx as conditions, 100 conditions, 3 params
0.0201 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': 115, 'future_reward': 165, 'delay': 203, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.1253 	EXP 	text: height = np.float64(0.05)
0.1253 	EXP 	text: height = np.float64(0.05)
0.1253 	EXP 	text: height = np.float64(0.05)
0.1253 	EXP 	text: text = 'GBP 115 today or  GBP 165 after 203 days'
0.1253 	EXP 	fixation: autoDraw = True
1.0106 	INFO 	Keyboard events cleared
1.0104 	EXP 	text: autoDraw = True
1.1270 	EXP 	fixation: autoDraw = False
7.8045 	EXP 	Device response: <KeyPress from None: t=7.701354500000889, value=t, duration=None>
7.8047 	EXP 	Device response: <KeyPress from None: t=7.701354500000889, value=t, duration=0.09335120000469033>
7.8049 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': 99, 'future_reward': 111, 'delay': 88, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.8118 	DATA 	Keypress: t
7.8159 	EXP 	fixation: autoDraw = False
7.8159 	EXP 	text: autoDraw = False
7.8159 	EXP 	text: height = np.float64(0.05)
7.8159 	EXP 	text: height = np.float64(0.05)
7.8159 	EXP 	text: height = np.float64(0.05)
7.8159 	EXP 	text: text = 'GBP 99 today or  GBP 111 after 88 days'
7.8159 	EXP 	fixation: autoDraw = True
8.8206 	INFO 	Keyboard events cleared
8.8204 	EXP 	fixation: autoDraw = False
8.8204 	EXP 	text: autoDraw = True
12.5369 	EXP 	Device response: <KeyPress from None: t=12.52378740000131, value=t, duration=None>
12.5371 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'reward_today': 44, 'future_reward': 55, 'delay': 39, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
12.5424 	DATA 	Keypress: t
