pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,routine_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,18,2,4,c,1,0.5189602999889757,None,,,,,4,2,18,2,,,,,47.35209329999634,,47.33878109999932,47.35209329999634,48.353510099987034,48.353510099987034,48.353510099987034,48.353510099987034,48.353510099987034,49.35296650000964,49.35296650000964,49.88704490000964,c,1,0.5189602999889757,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,19,3,4,z,1,0.44641559998854063,None,,,,,4,3,19,3,,,,,49.902800899988506,,49.88772150001023,49.902800899988506,50.887264699995285,50.887264699995285,50.887264699995285,50.887264699995285,50.90348010000889,51.88719149999088,51.88719149999088,52.33749999999418,z,1,0.44641559998854063,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,20,0,5,x,1,0.5455977000237908,None,,,,,5,0,20,0,,,,,52.35210719998577,,52.33797220000997,52.35210719998577,53.33691539999563,53.33691539999563,53.33691539999563,53.33691539999563,53.35321559998556,54.353498299984494,54.353498299984494,54.90372780000325,x,1,0.5455977000237908,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,21,1,5,v,1,0.42691529999137856,None,,,,,5,1,21,1,,,,,54.9190227999934,,54.904116399993654,54.9190227999934,55.90337879999424,55.90337879999424,55.90337879999424,55.90337879999424,55.92037770000752,56.904074299993226,56.904074299993226,57.337750999984564,v,1,0.42691529999137856,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,22,2,5,c,1,0.4798519999894779,None,,,,,5,2,22,2,,,,,57.352164099982474,,57.338396400009515,57.352164099982474,58.33720589999575,58.33720589999575,58.33720589999575,58.33720589999575,58.35342689999379,59.337266899994574,59.337266899994574,59.82096949999686,c,1,0.4798519999894779,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,23,3,5,z,1,0.4609714999969583,None,,,,,5,3,23,3,,,,,59.835514500009594,,59.82141760000377,59.835514500009594,60.836724399996456,60.836724399996456,60.836724399996456,60.836724399996456,60.836724399996456,61.82050249999156,61.82050249999156,62.287424899986945,z,1,0.4609714999969583,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,24,0,6,x,1,0.6228240999917034,None,,,,,6,0,24,0,,,,,62.302230700006476,,62.28791189999902,62.302230700006476,63.28732159998617,63.28732159998617,63.28732159998617,63.28732159998617,63.30406999998377,64.28732810000656,64.28732810000656,64.9206193999853,x,1,0.6228240999917034,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,25,1,6,v,1,0.5979504999995697,None,,,,,6,1,25,1,,,,,64.93718420001096,,64.92100729999947,64.93718420001096,65.92095179998432,65.92095179998432,65.92095179998432,65.92095179998432,65.93718249999802,66.93576819999726,66.93576819999726,67.538292799989,v,1,0.5979504999995697,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,26,2,6,c,1,0.6575803000014275,None,,,,,6,2,26,2,,,,,67.55297590000555,,67.53874260000885,67.55297590000555,68.5527460000012,68.5527460000012,68.5527460000012,68.5527460000012,68.5527460000012,69.53731439998955,69.53731439998955,70.2041845000058,c,1,0.6575803000014275,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,27,3,6,z,1,0.6012259999988601,None,,,,,6,3,27,3,,,,,70.22080310000456,,70.2045955999929,70.22080310000456,71.2043330000015,71.2043330000015,71.2043330000015,71.2043330000015,71.22072489999118,72.20380849999492,72.20380849999492,72.82047659999807,z,1,0.6012259999988601,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,28,0,7,x,1,0.6008135000010952,None,,,,,7,0,28,0,,,,,72.8358973999857,,72.82093570000143,72.8358973999857,73.82052290000138,73.82052290000138,73.82052290000138,73.82052290000138,73.83788579999236,74.82040440000128,74.82040440000128,75.43663650000235,x,1,0.6008135000010952,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,29,1,7,v,1,0.5618816999776755,None,,,,,7,1,29,1,,,,,75.45305949999602,,75.43709679998574,75.45305949999602,76.43721189998905,76.43721189998905,76.43721189998905,76.43721189998905,76.45418870000867,77.43757429998368,77.43757429998368,78.00490490000811,v,1,0.5618816999776755,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,30,2,7,c,1,0.6337706999911461,None,,,,,7,2,30,2,,,,,78.020743400004,,78.00546829999075,78.020743400004,79.0205558000016,79.0205558000016,79.0205558000016,79.0205558000016,79.0205558000016,80.00433140000678,80.00433140000678,80.65442710000207,c,1,0.6337706999911461,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,31,3,7,z,1,0.7070428000006359,None,,,,,7,3,31,3,,,,,80.67032239999389,,80.65483769998536,80.67032239999389,81.65434660000028,81.65434660000028,81.65434660000028,81.65434660000028,81.6706181000045,82.65354379999917,82.65354379999917,83.3705098000064,z,1,0.7070428000006359,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,32,0,8,x,1,0.6341757999907713,None,,,,,8,0,32,0,,,,,83.38637789999484,,83.37094439999782,83.38637789999484,84.37095219999901,84.37095219999901,84.37095219999901,84.37095219999901,84.38612119999016,85.37086229998386,85.37086229998386,86.02034429999185,x,1,0.6341757999907713,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,33,1,8,v,1,0.6582831999985501,None,,,,,8,1,33,1,,,,,86.0377021000022,,86.02073109999765,86.0377021000022,87.02093239998794,87.02093239998794,87.02093239998794,87.02093239998794,87.03794559999369,88.01926860000822,88.01926860000822,88.6871651999827,v,1,0.6582831999985501,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,34,2,8,c,1,0.575161599990679,None,,,,,8,2,34,2,,,,,88.7044947000104,,88.68761960000847,88.7044947000104,89.68781860001036,89.68781860001036,89.68781860001036,89.68781860001036,89.7037180000043,90.68692919999012,90.68692919999012,91.27212710000458,c,1,0.575161599990679,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,35,3,8,z,1,0.5464394000009634,None,,,,,8,3,35,3,,,,,91.28652950000833,,91.27266349998536,91.28652950000833,92.28768670000136,92.28768670000136,92.28768670000136,92.28768670000136,92.28768670000136,93.28751379999449,93.28751379999449,93.83779240000877,z,1,0.5464394000009634,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,36,0,9,x,1,0.4654422999883536,None,,,,,9,0,36,0,,,,,93.8533044999931,,93.8382592999842,93.8533044999931,94.83787240000675,94.83787240000675,94.83787240000675,94.83787240000675,94.85456599999452,95.83736320000025,95.83736320000025,96.30396930000279,x,1,0.4654422999883536,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,37,1,9,v,1,0.5092578000039794,None,,,,,9,1,37,1,,,,,96.32011539998348,,96.30443280001055,96.32011539998348,97.30497219998506,97.30497219998506,97.30497219998506,97.30497219998506,97.31975309998961,98.30454539999482,98.30454539999482,98.82208079998964,v,1,0.5092578000039794,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,38,2,9,c,1,0.502753999986453,None,,,,,9,2,38,2,,,,,98.83624549998785,,98.82271589999436,98.83624549998785,99.83788489998551,99.83788489998551,99.83788489998551,99.83788489998551,99.83788489998551,100.82130439998582,100.82130439998582,101.3383477999887,c,1,0.502753999986453,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,39,3,9,z,1,0.440092899982119,None,,,,,9,3,39,3,,,,,101.3535358000081,,101.33897089998936,101.3535358000081,102.33762669999851,102.33762669999851,102.33762669999851,102.33762669999851,102.35414189999574,103.33796489998349,103.33796489998349,103.78895749998628,z,1,0.440092899982119,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,40,0,10,x,1,0.5188980000093579,None,,,,,10,0,40,0,,,,,103.80509839998558,,103.78954969998449,103.80509839998558,104.8046805000049,104.8046805000049,104.8046805000049,104.8046805000049,104.8046805000049,105.80480330000864,105.80480330000864,106.3377768000064,x,1,0.5188980000093579,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,41,1,10,v,1,0.600850899994839,None,,,,,10,1,41,1,,,,,106.35310330000357,,106.33817679999629,106.35310330000357,107.33798569999635,107.33798569999635,107.33798569999635,107.33798569999635,107.35415729999659,108.33780249999836,108.33780249999836,108.95450500000152,v,1,0.600850899994839,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,42,2,10,c,1,0.5064669999992475,None,,,,,10,2,42,2,,,,,108.97014379999018,,108.95491549998405,108.97014379999018,109.95469559999765,109.95469559999765,109.95469559999765,109.95469559999765,109.97149959998205,110.95419479999691,110.95419479999691,111.47087889999966,c,1,0.5064669999992475,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,43,3,10,z,1,0.32855400000698864,None,,,,,10,3,43,3,,,,,111.48792799998773,,111.4713497000048,111.48792799998773,112.47182179999072,112.47182179999072,112.47182179999072,112.47182179999072,112.48620389998541,113.47107800000231,113.47107800000231,113.80541369999992,z,1,0.32855400000698864,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,44,0,11,x,1,0.39956369998981245,None,,,,,11,0,44,0,,,,,113.82030829999712,,113.80605789998663,113.82030829999712,114.80484589998377,114.80484589998377,114.80484589998377,114.80484589998377,114.82102050000685,115.80484649998834,115.80484649998834,116.22115170001052,x,1,0.39956369998981245,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,45,1,11,v,1,0.5271148000028916,None,,,,,11,1,45,1,,,,,116.23753600000055,,116.22156159998849,116.23753600000055,117.22158809998655,117.22158809998655,117.22158809998655,117.22158809998655,117.2369298999838,118.23811149998801,118.23811149998801,118.77155119998497,v,1,0.5271148000028916,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,46,2,11,c,1,0.5600138000154402,None,,,,,11,2,46,2,,,,,118.78643310000189,,118.77202159998706,118.78643310000189,119.77099230000749,119.77099230000749,119.77099230000749,119.77099230000749,119.78793019999284,120.76961009998922,120.76961009998922,121.33859299999312,c,1,0.5600138000154402,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,47,3,11,z,1,0.34878099997877143,None,,,,,11,3,47,3,,,,,121.35378849998233,,121.33906460000435,121.35378849998233,122.35490350000327,122.35490350000327,122.35490350000327,122.35490350000327,122.35490350000327,123.3545988999831,123.3545988999831,123.70554830000037,z,1,0.34878099997877143,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,48,0,12,x,1,0.28215549999731593,None,,,,,12,0,48,0,,,,,123.72046389998286,,123.7059406999906,123.72046389998286,124.70491010000114,124.70491010000114,124.70491010000114,124.70491010000114,124.7216855000006,125.70524959999602,125.70524959999602,125.98885100000189,x,1,0.28215549999731593,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,49,1,12,v,1,0.5746209000062663,None,,,,,12,1,49,1,,,,,126.00382459998946,,125.98944030000712,126.00382459998946,127.00506029999815,127.00506029999815,127.00506029999815,127.00506029999815,127.00506029999815,127.98834270000225,127.98834270000225,128.57288409999455,v,1,0.5746209000062663,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,50,2,12,c,1,0.38976230000844225,None,,,,,12,2,50,2,,,,,128.5865075000038,,128.57332440000027,128.5865075000038,129.58842889999505,129.58842889999505,129.58842889999505,129.58842889999505,129.58842889999505,130.58838050000486,130.58838050000486,130.988955000008,c,1,0.38976230000844225,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,51,3,12,z,1,0.475717799999984,None,,,,,12,3,51,3,,,,,131.00386890000664,,130.9895784999826,131.00386890000664,132.00449319998734,132.00449319998734,132.00449319998734,132.00449319998734,132.00449319998734,132.98828449999564,132.98828449999564,133.47147429999313,z,1,0.475717799999984,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,52,0,13,x,1,0.41718479999690317,None,,,,,13,0,52,0,,,,,133.48664759998792,,133.47188850000384,133.48664759998792,134.47173920000205,134.47173920000205,134.47173920000205,134.47173920000205,134.48834219999844,135.47014930000296,135.47014930000296,135.90593000000808,x,1,0.41718479999690317,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
150,v,53,1,13,v,1,0.2554573000234086,None,,,,,13,1,53,1,,,,,135.9199438999931,,135.90662339999108,135.9199438999931,136.92060369998217,136.92060369998217,136.92060369998217,136.92060369998217,136.92060369998217,137.92042670000228,137.92042670000228,138.1881310000026,v,1,0.2554573000234086,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
50,c,54,2,13,c,1,0.28204220000770874,None,,,,,13,2,54,2,,,,,138.2030887999863,,138.1885457999888,138.2030887999863,139.18661080001038,139.18661080001038,139.18661080001038,139.18661080001038,139.20319890000974,140.20378310000524,140.20378310000524,140.48688320000656,c,1,0.28204220000770874,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-150,z,55,3,13,z,1,0.32619620001059957,None,,,,,13,3,55,3,,,,,140.50381190000917,,140.4871836999955,140.50381190000917,141.48613939998904,141.48613939998904,141.48613939998904,141.48613939998904,141.52098549998482,142.4868191999849,142.4868191999849,142.8202775999962,z,1,0.32619620001059957,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
-50,x,56,0,14,x,1,0.29060999999637716,None,,,,,14,0,56,0,,,,,142.83641499999794,,142.82062419998692,142.83641499999794,143.8199583000096,143.8199583000096,143.8199583000096,143.8199583000096,143.8374851999979,144.8214638000063,144.8214638000063,145.12056499999017,x,1,0.29060999999637716,None,,,,,,,,,,,,,,,111,001,2025-10-01_20h04.11.512,Motor_sequence_exp,,2025.1.1,59.933497793801315,2025-10-01 20h04.22.246810 +0530,
